Time,Spindle_Override,Feed_Override,Offset_X,Offset_Y,Offset_Z,G54_X,G54_Y,G54_Z,Status,TimeInSeconds,NC_Line,Time_pdata,Spindle_Override_pdata,Feed_Override_pdata,Offset_X_pdata,Offset_Y_pdata,Offset_Z_pdata,G54_X_pdata,G54_Y_pdata,G54_Z_pdata,Status_pdata,NC_Line_pdata,CH1,CH2,BendingX,BendingY,Torque,Torque_UCL_3,Torque_UCL_5,BendingX_UCL_3,BendingX_UCL_5,Flute_UCL_3,Flute_UCL_5
2025-10-16 15:32:56.517,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760628776.517000,,2025-10-16 15:32:56.517,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,3.025000,1000.000000,1000.000000,3.025000,7.300949,10.216635,1822.622001,3080.714088,22.628943,37.759958
2025-10-16 15:32:56.673,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760628776.673000,,2025-10-16 15:32:56.673,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,-3.025000,0.000000,0.000000,3.025000,7.233190,10.101671,1794.266179,3032.110299,22.628943,37.759958
2025-10-16 15:32:56.754,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760628776.754000,,2025-10-16 15:32:56.754,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,0.000000,-1000.000000,-1000.000000,3.025000,7.168579,9.992076,1879.599395,3152.867678,22.628943,37.759958
2025-10-16 15:32:56.831,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760628776.831000,,2025-10-16 15:32:56.831,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,-0.000000,0.000000,-1000.000000,3.025000,7.282304,10.239134,1851.394752,3105.265764,22.628943,37.759958
2025-10-16 15:32:56.911,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760628776.911000,,2025-10-16 15:32:56.911,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,-0.000000,-0.000000,-0.000000,0.000000,7.222608,10.136252,1824.429771,3059.763904,22.628943,37.759958
2025-10-16 15:32:56.991,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760628776.991000,,2025-10-16 15:32:56.991,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,0.000000,-0.000000,1000.000000,3.025000,7.165389,10.037686,1798.616015,3016.211877,22.628943,37.759958
2025-10-16 15:32:57.071,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760628777.071000,,2025-10-16 15:32:57.071,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,0.000000,-0.000000,6.050000,7.110479,9.943140,1870.828693,3118.047822,22.628943,37.759958
2025-10-16 15:32:57.170,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760628777.170000,,2025-10-16 15:32:57.170,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,0.000000,-1000.000000,-0.000000,0.000000,7.057725,9.852349,1934.783109,3207.094656,22.628943,37.759958
2025-10-16 15:32:57.273,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760628777.273000,,2025-10-16 15:32:57.273,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,1000.000000,1000.000000,3.025000,7.006990,9.765068,1908.871947,3164.359228,22.628943,37.759958
2025-10-16 15:32:57.369,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760628777.369000,,2025-10-16 15:32:57.369,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,1000.000000,1000.000000,3.025000,6.958146,9.681077,1883.969938,3123.283230,22.628943,37.759958
