Time,Spindle_Override,Feed_Override,Offset_X,Offset_Y,Offset_Z,G54_X,G54_Y,G54_Z,Status,TimeInSeconds,NC_Line,CH1,CH2,BendingX,BendingY,Torque
2025-10-16 15:10:17.176,100%,0%,-2.2,2.2,0.03,30.995,-23.032,0.0,Start,1760627417.176,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:17.280,100%,0%,-2.2,2.2,0.03,30.995,-23.032,0.0,Start,1760627417.28,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:17.376,100%,0%,-2.2,2.2,10.03,30.995,-23.032,0.0,Start,1760627417.376,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:17.479,100%,0%,-2.2,2.2,19.98,30.995,-23.032,0.0,Start,1760627417.479,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:17.576,100%,10%,-2.2,2.2,28.43,30.995,-23.032,0.0,Start,1760627417.576,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:17.680,100%,10%,-2.2,2.2,66.83,30.995,-23.032,0.0,Start,1760627417.68,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:17.784,100%,10%,-2.2,2.2,112.43,30.995,-23.032,0.0,Start,1760627417.784,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:17.880,100%,10%,-2.2,2.2,115.03,30.995,-23.032,0.0,Start,1760627417.88,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:17.976,100%,10%,-2.2,2.2,115.03,30.995,-23.032,0.0,Start,1760627417.976,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:18.078,100%,10%,-2.2,2.2,115.03,30.995,-23.032,0.0,Start,1760627418.078,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:18.176,100%,10%,-2.2,2.2,115.03,30.995,-23.032,0.0,Start,1760627418.176,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:18.280,100%,10%,-2.2,2.2,91.63,30.995,-23.032,0.0,Start,1760627418.28,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:18.376,100%,10%,-2.2,2.2,53.230000000000004,30.995,-23.032,0.0,Start,1760627418.376,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:18.536,100%,10%,-2.2,2.2,23.130000000000003,30.995,-23.032,0.0,Start,1760627418.536,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:18.656,100%,10%,-2.2,2.2,14.830000000000002,30.995,-23.032,0.0,Start,1760627418.656,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:18.806,100%,10%,-2.2,2.2,0.03,30.995,-23.032,0.0,Start,1760627418.806,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:18.888,100%,0%,-2.2,2.2,0.03,30.995,-23.032,0.0,Start,1760627418.888,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:18.984,100%,0%,0.0,0.0,0.03,30.995,-23.032,0.0,Start,1760627418.984,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:19.081,100%,0%,0.0,0.0,147.42000000000002,30.995,-23.032,0.0,Start,1760627419.081,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:19.188,100%,0%,0.0,0.0,109.02,30.995,-23.032,0.0,Start,1760627419.188,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:19.280,100%,0%,0.0,0.0,70.62,30.995,-23.032,0.0,Start,1760627419.28,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:19.380,100%,0%,0.0,0.0,37.91,30.995,-23.032,0.0,Start,1760627419.38,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:19.476,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627419.476,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:19.580,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627419.58,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:19.680,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627419.68,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:19.780,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627419.78,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:19.877,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627419.877,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:19.976,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627419.976,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:20.080,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627420.08,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:20.182,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627420.182,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:20.276,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627420.276,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:20.376,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627420.376,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:20.478,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627420.478,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:20.580,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627420.58,,-0.0055,-0.0055,-0.2,-0.0,0.011
2025-10-16 15:10:20.680,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627420.68,,-0.0055,0.0,-0.1,-0.1,0.0055
2025-10-16 15:10:20.780,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627420.78,,0.0,0.0055,0.1,-0.0,0.0055
2025-10-16 15:10:20.880,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627420.88,,0.0055,-0.0055,0.1,0.2,0.0055
2025-10-16 15:10:20.980,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627420.98,,0.0055,0.0,-0.0,0.0,0.0055
2025-10-16 15:10:21.076,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627421.076,,-0.0,-0.0055,-0.0,-0.0,0.0055
2025-10-16 15:10:21.180,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627421.18,,0.0055,0.0055,0.0,0.1,0.0055
2025-10-16 15:10:21.276,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627421.276,,0.0,0.0055,-0.1,-0.1,0.0055
2025-10-16 15:10:21.380,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627421.38,,-0.0,-0.0055,0.0,0.1,0.0055
2025-10-16 15:10:21.478,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627421.478,,-0.0055,0.0055,0.0,0.1,0.0055
2025-10-16 15:10:21.576,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627421.576,,0.0,0.0055,0.0,0.1,0.0055
2025-10-16 15:10:21.680,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627421.68,,0.0055,-0.0055,0.0,0.1,0.0055
2025-10-16 15:10:21.788,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627421.788,,-0.0,0.0055,-0.0,-0.1,0.0055
2025-10-16 15:10:21.876,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627421.876,,0.0,-0.0,-0.0,0.1,0.0
2025-10-16 15:10:21.976,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627421.976,,0.0055,0.0055,-0.0,0.1,0.0055
2025-10-16 15:10:22.078,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627422.078,,-0.0,0.0055,0.0,-0.1,0.0055
2025-10-16 15:10:22.181,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627422.181,,-0.0055,0.0055,-0.1,-0.1,0.0055
2025-10-16 15:10:22.280,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627422.28,,-0.0,-0.0055,-0.0,0.1,0.0055
2025-10-16 15:10:22.377,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627422.377,,0.0,0.011,0.0,0.0,0.011
2025-10-16 15:10:22.480,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627422.48,,-0.0,-0.0,-0.1,-0.0,0.0055
2025-10-16 15:10:22.581,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627422.581,,0.0,-0.0,-0.0,-0.2,0.0
2025-10-16 15:10:22.677,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627422.677,,-0.0055,0.0,0.1,-0.0,0.0055
2025-10-16 15:10:22.780,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627422.78,,0.0,0.0,-0.0,-0.0,0.0
2025-10-16 15:10:22.877,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627422.877,,-0.0,0.0055,0.0,-0.0,0.0055
2025-10-16 15:10:22.981,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627422.981,,-0.0,0.0,-0.0,-0.1,0.0055
2025-10-16 15:10:23.080,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760627423.08,,-0.0,-0.0,0.0,-0.0,0.0055
2025-10-16 15:10:23.177,100%,0%,-0.06,-0.05,37.7,30.995,-23.032,0.0,Start,1760627423.177,,-0.0055,-0.0055,0.1,0.0,0.0055
2025-10-16 15:10:23.280,100%,10%,-1.01,-0.78,37.7,30.995,-23.032,0.0,Start,1760627423.28,,-0.0055,0.0,-0.0,-0.1,0.0055
2025-10-16 15:10:23.385,100%,10%,-2.36,-1.8199999999999998,37.7,30.995,-23.032,0.0,Start,1760627423.385,,0.0,0.0,0.0,0.1,0.0
2025-10-16 15:10:23.480,100%,10%,-3.3800000000000003,-2.6,37.7,30.995,-23.032,0.0,Start,1760627423.48,,-0.0055,-0.0055,-0.1,-0.1,0.0055
2025-10-16 15:10:23.585,100%,10%,-4.39,-3.3800000000000003,37.7,30.995,-23.032,0.0,Start,1760627423.585,,0.0055,0.0055,0.0,-0.1,0.0055
2025-10-16 15:10:23.689,100%,10%,-5.4,-4.16,37.7,30.995,-23.032,0.0,Start,1760627423.689,,-0.0055,-0.0055,-0.1,-0.1,0.0055
2025-10-16 15:10:23.793,100%,10%,-6.42,-4.95,37.7,30.995,-23.032,0.0,Start,1760627423.793,,0.0055,0.0055,0.0,-0.0,0.0055
2025-10-16 15:10:23.888,100%,10%,-7.43,-5.7299999999999995,37.7,30.995,-23.032,0.0,Start,1760627423.888,,0.0,-0.0055,-0.1,0.0,0.0055
2025-10-16 15:10:23.987,100%,10%,-8.45,-6.51,37.7,30.995,-23.032,0.0,Start,1760627423.987,,0.0,-0.0,-0.0,-0.0,0.0055
2025-10-16 15:10:24.087,100%,10%,-9.8,-7.55,37.7,30.995,-23.032,0.0,Start,1760627424.087,,0.0,-0.0055,0.0,0.2,0.0055
2025-10-16 15:10:24.185,100%,10%,-10.809999999999999,-8.33,37.7,30.995,-23.032,0.0,Start,1760627424.185,,0.0,0.0,0.0,0.1,0.0055
2025-10-16 15:10:24.285,100%,10%,-11.83,-9.11,37.7,30.995,-23.032,0.0,Start,1760627424.285,,0.0,0.0055,-0.0,-0.1,0.0055
2025-10-16 15:10:24.385,100%,10%,-12.84,-9.89,37.7,30.995,-23.032,0.0,Start,1760627424.385,,0.0,-0.0055,0.1,0.0,0.0055
2025-10-16 15:10:24.481,100%,10%,-13.86,-10.67,37.7,30.995,-23.032,0.0,Start,1760627424.481,,0.0,0.0,0.1,0.0,0.0
2025-10-16 15:10:24.593,100%,10%,-14.870000000000001,-11.45,37.7,30.995,-23.032,0.0,Start,1760627424.593,,-0.0,0.0,0.1,0.0,0.0055
2025-10-16 15:10:24.681,100%,10%,-15.88,-12.24,37.7,30.995,-23.032,0.0,Start,1760627424.681,,-0.0,-0.0,-0.0,-0.0,0.0
2025-10-16 15:10:24.793,100%,10%,-17.24,-13.280000000000001,37.7,30.995,-23.032,0.0,Start,1760627424.793,,0.0,0.0055,0.1,0.0,0.0055
2025-10-16 15:10:24.885,100%,10%,-18.25,-14.059999999999999,37.7,30.995,-23.032,0.0,Start,1760627424.885,,-0.0,0.0,0.0,-0.0,0.0
2025-10-16 15:10:24.985,100%,10%,-19.259999999999998,-14.84,37.7,30.995,-23.032,0.0,Start,1760627424.985,,0.0,-0.0,0.1,0.0,0.0055
2025-10-16 15:10:25.085,100%,10%,-20.28,-15.620000000000001,37.7,30.995,-23.032,0.0,Start,1760627425.085,,-0.0,-0.0055,-0.1,0.0,0.0055
2025-10-16 15:10:25.193,100%,10%,-21.29,-16.4,37.7,30.995,-23.032,0.0,Start,1760627425.193,,0.0,-0.0,0.0,-0.1,0.0
2025-10-16 15:10:25.281,100%,20%,-22.919999999999998,-17.66,37.7,30.995,-23.032,0.0,Start,1760627425.281,,0.0055,0.0,-0.0,-0.0,0.0055
2025-10-16 15:10:25.385,100%,30%,-25.339999999999996,-19.52,37.7,30.995,-23.032,0.0,Start,1760627425.385,,0.0,-0.0,0.0,0.1,0.0
2025-10-16 15:10:25.481,100%,40%,-28.1,-21.65,37.7,30.995,-23.032,0.0,Start,1760627425.481,,0.0055,-0.0,-0.1,0.1,0.0055
2025-10-16 15:10:25.585,100%,50%,-32.61,-25.12,37.7,30.995,-23.032,0.0,Start,1760627425.585,,0.0055,-0.0,-0.1,0.0,0.0055
2025-10-16 15:10:25.693,100%,60%,-39.17,-30.169999999999998,37.7,30.995,-23.032,0.0,Start,1760627425.693,,-0.0,0.0055,0.0,-0.0,0.0055
2025-10-16 15:10:25.785,100%,70%,-45.629999999999995,-35.14,37.7,30.995,-23.032,0.0,Start,1760627425.785,,0.0,-0.0,-0.2,-0.0,0.0055
2025-10-16 15:10:25.877,100%,80%,-48.92,-37.68,37.7,30.995,-23.032,0.0,Start,1760627425.877,,-0.0,-0.0055,0.0,-0.0,0.0055
2025-10-16 15:10:25.984,100%,90%,-51.28,-39.5,37.7,30.995,-23.032,0.0,Start,1760627425.984,,0.0,-0.0055,-0.0,0.1,0.0055
2025-10-16 15:10:26.089,100%,100%,-51.28999999999999,-39.51,35.58,30.995,-23.032,0.0,Start,1760627426.089,,0.0,0.0,0.0,-0.0,0.0055
2025-10-16 15:10:26.185,100%,110%,-51.28999999999999,-39.51,25.35,30.995,-23.032,0.0,Start,1760627426.185,,-0.0055,-0.0,-0.1,-0.0,0.0055
2025-10-16 15:10:26.281,100%,110%,-51.28999999999999,-39.51,13.24,30.995,-23.032,0.0,Start,1760627426.281,,-0.0,0.0,0.1,-0.0,0.0055
2025-10-16 15:10:26.389,100%,110%,-51.28999999999999,-39.51,7.78,30.995,-23.032,0.0,Start,1760627426.389,,0.0055,0.0055,-0.0,-0.0,0.0055
2025-10-16 15:10:26.485,100%,110%,-51.08,-39.71,7.49,30.995,-23.032,0.0,Start,1760627426.485,,-0.0,-0.0,-0.0,-0.0,0.0
2025-10-16 15:10:26.586,100%,110%,-49.84,-39.900000000000006,7.49,30.995,-23.032,0.0,Start,1760627426.586,,-0.0055,0.0,-0.1,-0.1,0.0055
2025-10-16 15:10:26.677,100%,110%,-48.29,-39.900000000000006,7.49,30.995,-23.032,0.0,Start,1760627426.677,,0.0,-0.0055,0.1,0.1,0.0055
2025-10-16 15:10:26.785,100%,110%,-47.39,-39.47,7.49,30.995,-23.032,0.0,Start,1760627426.785,,-0.0055,0.0,-0.0,-0.2,0.0055
2025-10-16 15:10:26.893,100%,110%,-45.72,-39.21,7.49,30.995,-23.032,0.0,Start,1760627426.893,,0.0,0.0,-0.1,0.1,0.0
2025-10-16 15:10:26.985,100%,110%,-44.11,-39.71,7.49,30.995,-23.032,0.0,Start,1760627426.985,,-0.0,0.0055,-0.1,-0.3,0.0055
2025-10-16 15:10:27.082,100%,110%,-43.33,-39.900000000000006,7.49,30.995,-23.032,0.0,Start,1760627427.082,,-0.0,-0.0,-0.0,0.1,0.0
2025-10-16 15:10:27.189,100%,110%,-40.99,-39.900000000000006,7.49,30.995,-23.032,0.0,Start,1760627427.189,,0.011,-0.0,0.0,0.1,0.011
2025-10-16 15:10:27.281,100%,110%,-39.82,-39.900000000000006,7.49,30.995,-23.032,0.0,Start,1760627427.281,,-0.0,-0.0,0.1,0.1,0.0055
2025-10-16 15:10:27.385,100%,110%,-37.980000000000004,-39.76,7.49,30.995,-23.032,0.0,Start,1760627427.385,,-0.0055,0.0,0.1,-0.1,0.0055
2025-10-16 15:10:27.481,100%,110%,-37.2,-38.93,7.49,30.995,-23.032,0.0,Start,1760627427.481,,-0.0,0.0,0.1,0.0,0.0
2025-10-16 15:10:27.585,100%,110%,-37.1,-37.61,7.49,30.995,-23.032,0.0,Start,1760627427.585,,-0.0055,-0.0,0.0,-0.1,0.0055
2025-10-16 15:10:27.681,100%,110%,-37.1,-35.85,7.49,30.995,-23.032,0.0,Start,1760627427.681,,-0.0,0.0,-0.0,-0.0,0.0
2025-10-16 15:10:27.793,100%,110%,-37.1,-34.089999999999996,7.49,30.995,-23.032,0.0,Start,1760627427.793,,-0.0,-0.0,-0.0,-0.0,0.0
2025-10-16 15:10:27.893,100%,110%,-37.1,-31.75,7.49,30.995,-23.032,0.0,Start,1760627427.893,,-0.0055,0.0,0.0,-0.1,0.0055
2025-10-16 15:10:27.989,100%,110%,-37.1,-29.990000000000002,7.49,30.995,-23.032,0.0,Start,1760627427.989,,0.0055,0.0055,0.0,0.1,0.0055
2025-10-16 15:10:28.085,100%,110%,-37.1,-28.23,7.49,30.995,-23.032,0.0,Start,1760627428.085,,-0.0,0.0055,0.1,-0.1,0.0055
2025-10-16 15:10:28.185,100%,110%,-37.1,-26.47,7.49,30.995,-23.032,0.0,Start,1760627428.185,,-0.0,-0.0055,-0.1,-0.1,0.0055
2025-10-16 15:10:28.297,100%,110%,-37.1,-24.71,7.49,30.995,-23.032,0.0,Start,1760627428.297,,0.0,-0.0,0.0,0.1,0.0
2025-10-16 15:10:28.393,100%,110%,-37.1,-23.02,7.49,30.995,-23.032,0.0,Start,1760627428.393,,-0.0055,-0.0,-0.0,-0.0,0.0055
2025-10-16 15:10:28.481,100%,110%,-36.71,-22.0,7.49,30.995,-23.032,0.0,Start,1760627428.481,,0.0,-0.0055,-0.1,0.1,0.0055
2025-10-16 15:10:28.585,100%,110%,-35.73,-21.509999999999998,7.49,30.995,-23.032,0.0,Start,1760627428.585,,-0.0,-0.0,0.1,-0.0,0.0
2025-10-16 15:10:28.692,100%,110%,-34.12,-21.5,7.49,30.995,-23.032,0.0,Start,1760627428.692,,-0.0055,-0.0,-0.0,0.0,0.0055
2025-10-16 15:10:28.793,100%,110%,-31.77,-21.5,7.49,30.995,-23.032,0.0,Start,1760627428.793,,-0.0055,0.0,-0.0,-0.1,0.0055
2025-10-16 15:10:28.898,100%,110%,-30.54,-21.389999999999997,7.49,30.995,-23.032,0.0,Start,1760627428.898,,0.0,0.0055,-0.1,0.0,0.0055
2025-10-16 15:10:28.982,100%,110%,-30.21,-21.110000000000003,7.63,30.995,-23.032,0.0,Start,1760627428.982,,-0.0055,0.0,-0.0,-0.1,0.0055
2025-10-16 15:10:29.081,100%,110%,-30.459999999999997,-21.32,8.02,30.995,-23.032,0.0,Start,1760627429.081,,-0.0,-0.0,-0.0,-0.0,0.0055
2025-10-16 15:10:29.193,100%,110%,-36.22,-26.349999999999998,8.02,30.995,-23.032,0.0,Start,1760627429.193,,-0.0055,0.0055,-0.0,-0.1,0.0055
2025-10-16 15:10:29.289,100%,110%,-44.78,-33.82,8.02,30.995,-23.032,0.0,Start,1760627429.289,,0.0,-0.0055,-0.0,-0.0,0.0055
2025-10-16 15:10:29.381,100%,110%,-50.93,-39.2,8.02,30.995,-23.032,0.0,Start,1760627429.381,,-0.0,0.0,-0.1,-0.0,0.0055
2025-10-16 15:10:29.482,100%,110%,-51.28999999999999,-39.51,7.7,30.995,-23.032,0.0,Start,1760627429.482,,-0.0055,-0.0055,-0.1,-0.1,0.011
2025-10-16 15:10:29.589,100%,110%,-50.69,-39.88,7.46,30.995,-23.032,0.0,Start,1760627429.589,,0.0,-0.0,-0.1,-0.0,0.0
2025-10-16 15:10:29.689,100%,110%,-49.19,-39.900000000000006,7.46,30.995,-23.032,0.0,Start,1760627429.689,,0.0,-0.0055,0.0,0.0,0.0055
2025-10-16 15:10:29.781,100%,110%,-48.150000000000006,-39.870000000000005,7.46,30.995,-23.032,0.0,Start,1760627429.781,,-0.0055,0.0,0.1,-0.1,0.0055
2025-10-16 15:10:29.897,100%,110%,-46.769999999999996,-39.28,7.46,30.995,-23.032,0.0,Start,1760627429.897,,-0.0,-0.0,0.0,-0.0,0.0
2025-10-16 15:10:29.993,100%,110%,-45.09,-39.31,7.46,30.995,-23.032,0.0,Start,1760627429.993,,-0.0,-0.0055,-0.0,-0.0,0.0055
2025-10-16 15:10:30.079,100%,110%,-43.83,-39.89,7.46,30.995,-23.032,0.0,Start,1760627430.079,,0.0,-0.0055,-0.1,0.1,0.0055
2025-10-16 15:10:30.193,100%,110%,-42.68,-39.900000000000006,7.46,30.995,-23.032,0.0,Start,1760627430.193,,0.0,-0.0,0.1,0.0,0.0055
2025-10-16 15:10:30.289,100%,110%,-40.919999999999995,-39.900000000000006,7.46,30.995,-23.032,0.0,Start,1760627430.289,,-0.0,-0.0055,-0.1,0.0,0.0055
2025-10-16 15:10:30.385,100%,110%,-39.16,-39.900000000000006,7.46,30.995,-23.032,0.0,Start,1760627430.385,,0.0,0.011,-0.0,0.1,0.011
2025-10-16 15:10:30.481,100%,110%,-37.94,-39.74,7.46,30.995,-23.032,0.0,Start,1760627430.481,,-0.0055,0.0,0.0,-0.1,0.0055
2025-10-16 15:10:30.590,100%,110%,-37.11,-38.55,7.46,30.995,-23.032,0.0,Start,1760627430.59,,-0.0055,-0.0,-0.0,-0.1,0.0055
2025-10-16 15:10:30.686,100%,110%,-37.1,-36.94,7.46,30.995,-23.032,0.0,Start,1760627430.686,,-0.0055,0.0,0.1,0.0,0.0055
2025-10-16 15:10:30.793,100%,110%,-37.1,-35.18,7.46,30.995,-23.032,0.0,Start,1760627430.793,,0.0055,0.0,0.1,-0.1,0.0055
2025-10-16 15:10:30.881,100%,110%,-37.1,-33.42,7.46,30.995,-23.032,0.0,Start,1760627430.881,,-0.0055,0.0055,0.0,-0.1,0.0055
2025-10-16 15:10:30.985,100%,110%,-37.1,-31.66,7.46,30.995,-23.032,0.0,Start,1760627430.985,,0.0,0.0,-0.1,-0.1,0.0
2025-10-16 15:10:31.082,100%,110%,-37.1,-29.900000000000002,7.46,30.995,-23.032,0.0,Start,1760627431.082,,-0.0055,0.0,-0.1,-0.0,0.0055
2025-10-16 15:10:31.185,100%,110%,-37.1,-28.14,7.46,30.995,-23.032,0.0,Start,1760627431.185,,0.0055,0.0055,0.2,0.0,0.0055
