Time,Spindle_Override,Feed_Override,Offset_X,Offset_Y,Offset_Z,G54_X,G54_Y,G54_Z,Status,TimeInSeconds,NC_Line,Time_pdata,Spindle_Override_pdata,Feed_Override_pdata,Offset_X_pdata,Offset_Y_pdata,Offset_Z_pdata,G54_X_pdata,G54_Y_pdata,G54_Z_pdata,Status_pdata,NC_Line_pdata,CH1,CH2,BendingX,BendingY,Torque,Torque_UCL_3,Torque_UCL_5,BendingX_UCL_3,BendingX_UCL_5,Flute_UCL_3,Flute_UCL_5
2025-10-16 15:10:18.806,100%,10%,-0.220000,0.220000,0.003000,30.995000,-23.032000,0.000000,Start,1760627418.806000,,2025-10-16 15:10:18.806,100%,10%,-2.200000,2.200000,0.030000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,-2000.000000,-0.000000,6.050000,9.289816,11.975781,1331.659445,3204.939655,7.287693,12.148262
2025-10-16 15:10:18.888,100%,0%,-0.220000,0.220000,0.003000,30.995000,-23.032000,0.000000,Start,1760627418.888000,,2025-10-16 15:10:18.888,100%,0%,-2.200000,2.200000,0.030000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,-2000.000000,-0.000000,6.050000,9.751038,12.819105,1406.691215,3309.024366,7.287693,12.148262
2025-10-16 15:10:18.984,100%,0%,0.000000,0.000000,0.003000,30.995000,-23.032000,0.000000,Start,1760627418.984000,,2025-10-16 15:10:18.984,100%,0%,0.000000,0.000000,0.030000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,-2000.000000,-0.000000,6.050000,9.749528,12.846089,1474.994124,3402.767984,7.287693,12.148262
2025-10-16 15:10:19.081,100%,0%,0.000000,0.000000,14.742000,30.995000,-23.032000,0.000000,Start,1760627419.081000,,2025-10-16 15:10:19.081,100%,0%,0.000000,0.000000,147.420000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,-2000.000000,-0.000000,6.050000,9.744070,12.865286,1537.329931,3487.386619,7.287693,12.148262
2025-10-16 15:10:19.188,100%,0%,0.000000,0.000000,10.902000,30.995000,-23.032000,0.000000,Start,1760627419.188000,,2025-10-16 15:10:19.188,100%,0%,0.000000,0.000000,109.020000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,-2000.000000,-0.000000,6.050000,9.735226,12.877710,1519.753684,3452.922807,7.287693,12.148262
2025-10-16 15:10:19.280,100%,0%,0.000000,0.000000,7.062000,30.995000,-23.032000,0.000000,Start,1760627419.280000,,2025-10-16 15:10:19.280,100%,0%,0.000000,0.000000,70.620000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,-2000.000000,-0.000000,6.050000,9.723475,12.884224,1575.620004,3527.994124,7.287693,12.148262
2025-10-16 15:10:19.380,100%,0%,0.000000,0.000000,3.791000,30.995000,-23.032000,0.000000,Start,1760627419.380000,,2025-10-16 15:10:19.380,100%,0%,0.000000,0.000000,37.910000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,-2000.000000,-0.000000,6.050000,9.718261,12.861846,1626.907169,3596.127333,7.287693,12.148262
2025-10-16 15:10:19.476,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627419.476000,,2025-10-16 15:10:19.476,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,-2000.000000,-0.000000,6.050000,9.705976,12.866250,1607.635916,3559.896338,7.287693,12.148262
2025-10-16 15:10:19.580,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627419.580000,,2025-10-16 15:10:19.580,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,-2000.000000,-0.000000,6.050000,9.988000,13.397593,1654.026146,3620.907775,7.287693,12.148262
2025-10-16 15:10:19.680,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627419.680000,,2025-10-16 15:10:19.680,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,-2000.000000,-0.000000,6.050000,9.961698,13.376164,1812.384705,3857.004812,7.287693,12.148262
2025-10-16 15:10:19.780,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627419.780000,,2025-10-16 15:10:19.780,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,-2000.000000,-0.000000,6.050000,10.186773,13.808907,1848.114764,3901.619845,7.287693,12.148262
2025-10-16 15:10:19.877,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627419.877000,,2025-10-16 15:10:19.877,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,-2000.000000,-0.000000,6.050000,10.151351,13.770087,1881.118987,3942.215855,7.287693,12.148262
2025-10-16 15:10:19.976,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627419.976000,,2025-10-16 15:10:19.976,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,-2000.000000,-0.000000,6.050000,10.115675,13.730147,1911.629615,3979.152806,7.287693,12.148262
2025-10-16 15:10:20.080,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627420.080000,,2025-10-16 15:10:20.080,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,-2000.000000,-0.000000,6.050000,10.079828,13.689261,1939.854128,4012.751230,7.287693,12.148262
2025-10-16 15:10:20.182,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627420.182000,,2025-10-16 15:10:20.182,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,-2000.000000,-0.000000,6.050000,10.043883,13.647582,2062.002250,4192.225973,7.287693,12.148262
2025-10-16 15:10:20.276,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627420.276000,,2025-10-16 15:10:20.276,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,-2000.000000,-0.000000,6.050000,10.007901,13.605245,2083.606137,4215.846294,7.287693,12.148262
2025-10-16 15:10:20.376,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627420.376000,,2025-10-16 15:10:20.376,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,-2000.000000,-0.000000,6.050000,10.170187,13.925312,2103.569521,4237.131998,7.287693,12.148262
2025-10-16 15:10:20.478,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627420.478000,,2025-10-16 15:10:20.478,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,-2000.000000,-0.000000,6.050000,10.129741,13.873906,2079.402202,4195.829066,7.287693,12.148262
2025-10-16 15:10:20.580,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627420.580000,,2025-10-16 15:10:20.580,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,-2000.000000,-0.000000,6.050000,10.089622,13.822548,2097.887212,4215.228687,7.287693,12.148262
2025-10-16 15:10:20.680,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627420.680000,,2025-10-16 15:10:20.680,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,0.000000,-1000.000000,-1000.000000,3.025000,10.049853,13.771293,2074.312944,4175.136958,7.287693,12.148262
2025-10-16 15:10:20.780,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627420.780000,,2025-10-16 15:10:20.780,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,3.025000,1000.000000,-0.000000,3.025000,10.010449,13.720193,2091.482824,4192.875414,7.287693,12.148262
2025-10-16 15:10:20.880,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627420.880000,,2025-10-16 15:10:20.880,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,-3.025000,1000.000000,2000.000000,3.025000,9.971424,13.669289,2068.495651,4153.960413,7.287693,12.148262
2025-10-16 15:10:20.980,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627420.980000,,2025-10-16 15:10:20.980,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,0.000000,-0.000000,0.000000,3.025000,9.932789,13.618620,2084.490893,4170.229919,7.287693,12.148262
2025-10-16 15:10:21.076,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627421.076000,,2025-10-16 15:10:21.076,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,-3.025000,-0.000000,-0.000000,3.025000,9.894554,13.568218,2099.343921,4184.896873,7.287693,12.148262
2025-10-16 15:10:21.180,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627421.180000,,2025-10-16 15:10:21.180,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,3.025000,0.000000,1000.000000,3.025000,9.856725,13.518112,2113.132605,4198.078151,7.287693,12.148262
2025-10-16 15:10:21.276,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627421.276000,,2025-10-16 15:10:21.276,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,3.025000,-1000.000000,-1000.000000,3.025000,9.819307,13.468328,2125.928434,4209.880723,7.287693,12.148262
2025-10-16 15:10:21.380,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627421.380000,,2025-10-16 15:10:21.380,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,-3.025000,0.000000,1000.000000,3.025000,9.782304,13.418886,2211.141222,4333.383518,7.287693,12.148262
2025-10-16 15:10:21.478,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627421.478000,,2025-10-16 15:10:21.478,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,3.025000,0.000000,1000.000000,3.025000,9.894085,13.644708,2290.934619,4448.361352,7.287693,12.148262
2025-10-16 15:10:21.576,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627421.576000,,2025-10-16 15:10:21.576,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,3.025000,0.000000,1000.000000,3.025000,9.855414,13.591455,2365.793745,4555.602187,7.287693,12.148262
2025-10-16 15:10:21.680,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627421.680000,,2025-10-16 15:10:21.680,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,-3.025000,0.000000,1000.000000,3.025000,9.952270,13.790672,2371.269401,4556.560113,7.287693,12.148262
2025-10-16 15:10:21.788,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627421.788000,,2025-10-16 15:10:21.788,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,3.025000,-0.000000,-1000.000000,3.025000,9.912513,13.734672,2439.882367,4654.189910,7.287693,12.148262
2025-10-16 15:10:21.876,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627421.876000,,2025-10-16 15:10:21.876,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,-0.000000,-0.000000,1000.000000,0.000000,9.996885,13.911474,2443.144247,4651.993658,7.287693,12.148262
2025-10-16 15:10:21.976,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627421.976000,,2025-10-16 15:10:21.976,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,3.025000,-0.000000,1000.000000,3.025000,9.956483,13.853539,2506.272326,4741.223107,7.287693,12.148262
2025-10-16 15:10:22.078,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627422.078000,,2025-10-16 15:10:22.078,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,3.025000,0.000000,-1000.000000,3.025000,9.916698,13.796395,2483.170411,4704.018195,7.287693,12.148262
2025-10-16 15:10:22.181,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627422.181000,,2025-10-16 15:10:22.181,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,3.025000,-1000.000000,-1000.000000,3.025000,9.989582,13.952012,2484.820944,4699.701574,7.287693,12.148262
2025-10-16 15:10:22.280,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627422.280000,,2025-10-16 15:10:22.280,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,-3.025000,-0.000000,1000.000000,3.025000,9.949510,13.893627,2486.112477,4694.961124,7.287693,12.148262
2025-10-16 15:10:22.377,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627422.377000,,2025-10-16 15:10:22.377,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,6.050000,0.000000,0.000000,6.050000,10.013617,14.033264,2487.067288,4689.827594,7.287693,12.148262
2025-10-16 15:10:22.480,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627422.480000,,2025-10-16 15:10:22.480,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,-0.000000,-1000.000000,-0.000000,3.025000,9.973501,13.974107,2465.206757,4654.862668,7.287693,12.148262
2025-10-16 15:10:22.581,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627422.581000,,2025-10-16 15:10:22.581,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,-0.000000,-0.000000,-2000.000000,0.000000,9.934019,13.915826,2443.745195,4620.527706,7.287693,12.148262
2025-10-16 15:10:22.677,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627422.677000,,2025-10-16 15:10:22.677,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,0.000000,1000.000000,-0.000000,3.025000,9.895158,13.858400,2444.902663,4616.014243,7.287693,12.148262
2025-10-16 15:10:22.780,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627422.780000,,2025-10-16 15:10:22.780,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,0.000000,-0.000000,-0.000000,0.000000,9.856901,13.801812,2434.612551,4608.075182,7.287693,12.148262
2025-10-16 15:10:22.877,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627422.877000,,2025-10-16 15:10:22.877,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,3.025000,0.000000,-0.000000,3.025000,9.819234,13.746042,2435.950770,4603.979252,7.287693,12.148262
2025-10-16 15:10:22.981,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627422.981000,,2025-10-16 15:10:22.981,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,-0.000000,-1000.000000,3.025000,9.782144,13.691073,2436.996767,4599.540066,7.287693,12.148262
2025-10-16 15:10:23.080,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760627423.080000,,2025-10-16 15:10:23.080,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,-0.000000,0.000000,-0.000000,3.025000,9.745615,13.636887,2437.767304,4594.780712,7.287693,12.148262
2025-10-16 15:10:23.177,100%,0%,-0.006000,-0.005000,3.770000,30.995000,-23.032000,0.000000,Start,1760627423.177000,,2025-10-16 15:10:23.177,100%,0%,-0.060000,-0.050000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,1000.000000,0.000000,3.025000,9.709636,13.583467,2417.927311,4563.212185,7.287693,12.148262
2025-10-16 15:10:23.280,100%,10%,-0.101000,-0.078000,3.770000,30.995000,-23.032000,0.000000,Start,1760627423.280000,,2025-10-16 15:10:23.280,100%,10%,-1.010000,-0.780000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,0.000000,-0.000000,-1000.000000,3.025000,9.674192,13.530796,2469.463214,4635.918543,7.287693,12.148262
2025-10-16 15:10:23.385,100%,10%,-0.236000,-0.182000,3.770000,30.995000,-23.032000,0.000000,Start,1760627423.385000,,2025-10-16 15:10:23.385,100%,10%,-2.360000,-1.820000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,0.000000,0.000000,1000.000000,0.000000,9.639272,13.478860,2469.239381,4629.891722,7.287693,12.148262
2025-10-16 15:10:23.480,100%,10%,-0.338000,-0.260000,3.770000,30.995000,-23.032000,0.000000,Start,1760627423.480000,,2025-10-16 15:10:23.480,100%,10%,-3.380000,-2.600000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,-1000.000000,-1000.000000,3.025000,9.691950,13.594469,2468.803767,4623.633518,7.287693,12.148262
2025-10-16 15:10:23.585,100%,10%,-0.439000,-0.338000,3.770000,30.995000,-23.032000,0.000000,Start,1760627423.585000,,2025-10-16 15:10:23.585,100%,10%,-4.390000,-3.380000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,3.025000,0.000000,-1000.000000,3.025000,9.657177,13.542280,2449.695758,4593.464561,7.287693,12.148262
2025-10-16 15:10:23.689,100%,10%,-0.540000,-0.416000,3.770000,30.995000,-23.032000,0.000000,Start,1760627423.689000,,2025-10-16 15:10:23.689,100%,10%,-5.400000,-4.160000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,-1000.000000,-1000.000000,3.025000,9.622914,13.490821,2496.990970,4659.897231,7.287693,12.148262
2025-10-16 15:10:23.793,100%,10%,-0.642000,-0.495000,3.770000,30.995000,-23.032000,0.000000,Start,1760627423.793000,,2025-10-16 15:10:23.793,100%,10%,-6.420000,-4.950000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,3.025000,0.000000,-0.000000,3.025000,9.589149,13.440075,2495.758103,4652.652394,7.287693,12.148262
2025-10-16 15:10:23.888,100%,10%,-0.743000,-0.573000,3.770000,30.995000,-23.032000,0.000000,Start,1760627423.888000,,2025-10-16 15:10:23.888,100%,10%,-7.430000,-5.730000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,-3.025000,-1000.000000,0.000000,3.025000,9.635868,13.544145,2477.155932,4623.438581,7.287693,12.148262
2025-10-16 15:10:23.987,100%,10%,-0.845000,-0.651000,3.770000,30.995000,-23.032000,0.000000,Start,1760627423.987000,,2025-10-16 15:10:23.987,100%,10%,-8.450000,-6.510000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,-0.000000,-0.000000,-0.000000,3.025000,9.602343,13.493361,2458.840258,4594.665736,7.287693,12.148262
2025-10-16 15:10:24.087,100%,10%,-0.980000,-0.755000,3.770000,30.995000,-23.032000,0.000000,Start,1760627424.087000,,2025-10-16 15:10:24.087,100%,10%,-9.800000,-7.550000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,-3.025000,0.000000,2000.000000,3.025000,9.644420,13.588849,2457.880164,4588.049432,7.287693,12.148262
2025-10-16 15:10:24.185,100%,10%,-1.081000,-0.833000,3.770000,30.995000,-23.032000,0.000000,Start,1760627424.185000,,2025-10-16 15:10:24.185,100%,10%,-10.810000,-8.330000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,0.000000,0.000000,1000.000000,3.025000,9.678765,13.630609,2456.762392,4581.270654,7.287693,12.148262
2025-10-16 15:10:24.285,100%,10%,-1.183000,-0.911000,3.770000,30.995000,-23.032000,0.000000,Start,1760627424.285000,,2025-10-16 15:10:24.285,100%,10%,-11.830000,-9.110000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,3.025000,-0.000000,-1000.000000,3.025000,9.611209,13.538182,2505.109557,4641.849262,7.287693,12.148262
2025-10-16 15:10:24.385,100%,10%,-1.284000,-0.989000,3.770000,30.995000,-23.032000,0.000000,Start,1760627424.385000,,2025-10-16 15:10:24.385,100%,10%,-12.840000,-9.890000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,-3.025000,1000.000000,0.000000,3.025000,9.541993,13.442989,2550.812997,4698.021662,7.287693,12.148262
2025-10-16 15:10:24.481,100%,10%,-1.386000,-1.067000,3.770000,30.995000,-23.032000,0.000000,Start,1760627424.481000,,2025-10-16 15:10:24.481,100%,10%,-13.860000,-10.670000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,0.000000,1000.000000,0.000000,0.000000,9.540901,13.481502,2593.911226,4749.852043,7.287693,12.148262
