"section","Ra_Measured","Ra_Tolerance","Time","Spindle_Override","Feed_Override","Offset_X","Offset_Y","Offset_Z","G54_X","G54_Y","G54_Z","Status","TimeInSeconds","NC_Line","CH1","CH2","BendingX","BendingY","Torque"
"Section 1","0.224","0.8","2025-10-16 14:45:09.160","100%","110%","30.11","-1.81","5.81","30.995","-23.032","0.0","Start","1760625909.16","","-0.0055","0.0","-0.0","-0.1","0.0055"
"Section 1","0.224","0.8","2025-10-16 14:45:17.858","100%","110%","29.700000000000003","-1.59","5.779999999999999","30.995","-23.032","0.0","Start","1760625917.858","","-0.0","0.0","0.0","-0.1","0.0055"
"Section 1","0.224","0.8","2025-10-16 14:45:17.960","100%","110%","30.55","-2.35","5.779999999999999","30.995","-23.032","0.0","Start","1760625917.96","","0.0055","-0.0","0.0","0.2","0.0055"
"Section 1","0.224","0.8","2025-10-16 14:45:26.657","100%","110%","30.23","-1.91","5.75","30.995","-23.032","0.0","Start","1760625926.657","","0.0055","-0.0055","0.1","0.3","0.011"
"Section 1","0.224","0.8","2025-10-16 14:45:35.349","100%","110%","29.81","-1.63","5.72","30.995","-23.032","0.0","Start","1760625935.349","","0.0","-0.0055","-0.1","-0.0","0.0055"
"Section 1","0.224","0.8","2025-10-16 14:45:35.449","100%","110%","30.590000000000003","-2.45","5.72","30.995","-23.032","0.0","Start","1760625935.449","","-0.0","-0.0","-0.0","0.1","0.0055"
"Section 1","0.224","0.8","2025-10-16 14:45:44.153","100%","110%","30.3","-1.99","5.69","30.995","-23.032","0.0","Start","1760625944.153","","0.0055","0.0055","0.0","0.0","0.0055"
"Section 1","0.224","0.8","2025-10-16 14:45:52.855","100%","110%","29.9","-1.6800000000000002","5.659999999999999","30.995","-23.032","0.0","Start","1760625952.855","","-0.0","-0.0","-0.1","-0.0","0.0"
"Section 1","0.224","0.8","2025-10-16 14:46:01.654","100%","110%","30.4","-2.1","5.629999999999999","30.995","-23.032","0.0","Start","1760625961.654","","0.0","-0.0055","-0.3","-0.0","0.0055"
"Section 1","0.224","0.8","2025-10-16 14:46:10.358","100%","110%","30.0","-1.7399999999999998","5.6000000000000005","30.995","-23.032","0.0","Start","1760625970.358","","0.011","0.0055","-0.5","-0.1","0.0165"
"Section 1","0.224","0.8","2025-10-16 14:47:03.643","100%","110%","29.85","-1.43","5.6000000000000005","30.995","-23.032","0.0","Start","1760626023.643","","-0.0055","-0.0055","0.1","0.1","0.0055"
"Section 1","0.224","0.8","2025-10-16 14:47:12.171","100%","110%","31.73","-1.6","5.6000000000000005","30.995","-23.032","0.0","Start","1760626032.171","","0.011","-0.0275","-0.1","1.1","0.0275"
"Section 1","0.224","0.8","2025-10-16 14:47:12.261","100%","110%","30.57","-0.4499999999999999","5.6000000000000005","30.995","-23.032","0.0","Start","1760626032.261","","0.0055","-0.0165","0.1","0.3","0.022"
"Section 1","0.224","0.8","2025-10-16 14:47:16.455","100%","110%","33.2","-2.1","5.6000000000000005","30.995","-23.032","0.0","Start","1760626036.455","","0.011","-0.011","0.1","0.9","0.0165"
"Section 1","0.224","0.8","2025-10-16 14:47:16.555","100%","110%","32.480000000000004","-0.55","5.6000000000000005","30.995","-23.032","0.0","Start","1760626036.555","","-0.0","0.0","0.1","-0.0","0.0"
"Section 1","0.224","0.8","2025-10-16 14:47:16.659","100%","110%","30.66","0.8300000000000001","5.6000000000000005","30.995","-23.032","0.0","Start","1760626036.659","","0.0055","0.0055","0.1","-0.0","0.0055"
"Section 1","0.224","0.8","2025-10-16 14:47:16.747","100%","110%","30.4","0.99","5.6000000000000005","30.995","-23.032","0.0","Start","1760626036.747","","0.0","-0.0055","-0.1","0.1","0.0055"
"Section 1","0.224","0.8","2025-10-16 14:47:19.248","100%","110%","34.5","1.88","5.6000000000000005","30.995","-23.032","0.0","Start","1760626039.248","","0.0","-0.022","0.2","0.9","0.0275"
"Section 1","0.224","0.8","2025-10-16 14:47:19.347","100%","110%","34.5","0.12","5.6000000000000005","30.995","-23.032","0.0","Start","1760626039.347","","0.0055","-0.022","0.0","0.6","0.022"
"Section 1","0.224","0.8","2025-10-16 14:47:19.448","100%","110%","34.5","-1.64","5.6000000000000005","30.995","-23.032","0.0","Start","1760626039.448","","0.011","-0.0385","0.1","1.2","0.0385"
"Section 1","0.224","0.8","2025-10-16 14:47:20.056","100%","110%","34.4","-1.99","5.6000000000000005","30.995","-23.032","0.0","Start","1760626040.056","","0.0","-0.0055","0.1","-0.1","0.0055"
"Section 1","0.224","0.8","2025-10-16 14:47:20.167","100%","110%","33.78","-0.35","5.6000000000000005","30.995","-23.032","0.0","Start","1760626040.167","","-0.0055","0.0055","0.0","0.0","0.0055"
"Section 1","0.224","0.8","2025-10-16 14:47:20.243","100%","110%","32.67","1.0","5.6000000000000005","30.995","-23.032","0.0","Start","1760626040.243","","-0.0","0.0","-0.0","0.1","0.0055"
"Section 1","0.224","0.8","2025-10-16 14:47:20.347","100%","110%","31.61","1.7199999999999998","5.6000000000000005","30.995","-23.032","0.0","Start","1760626040.347","","0.0","0.0","-0.0","-0.0","0.0"
"Section 1","0.224","0.8","2025-10-16 14:47:22.548","100%","110%","33.29","2.05","5.6000000000000005","30.995","-23.032","0.0","Start","1760626042.548","","0.0055","0.0","-0.0","0.1","0.0055"
"Section 1","0.224","0.8","2025-10-16 14:47:22.643","100%","110%","32.8","2.45","5.6000000000000005","30.995","-23.032","0.0","Start","1760626042.643","","0.0","0.0055","-0.0","0.0","0.0055"
"Section 3","0.189","0.8","2025-10-16 14:47:40.756","100%","110%","-31.12","2.35","5.6000000000000005","30.995","-23.032","0.0","Start","1760626060.756","","-0.033","-0.0055","1.1","-0.3","0.033"
"Section 3","0.189","0.8","2025-10-16 14:47:40.852","100%","110%","-29.540000000000003","1.7100000000000002","5.6000000000000005","30.995","-23.032","0.0","Start","1760626060.852","","0.0","-0.0","0.0","0.1","0.0"
"Section 3","0.189","0.8","2025-10-16 14:47:45.252","100%","110%","-32.66","2.26","5.6000000000000005","30.995","-23.032","0.0","Start","1760626065.252","","-0.0055","0.0055","-0.1","-0.4","0.011"
"Section 3","0.189","0.8","2025-10-16 14:47:45.360","100%","110%","-30.85","0.81","5.6000000000000005","30.995","-23.032","0.0","Start","1760626065.36","","-0.0055","-0.0055","0.0","0.0","0.0055"
"Section 3","0.189","0.8","2025-10-16 14:47:45.445","100%","110%","-30.4","0.63","5.6000000000000005","30.995","-23.032","0.0","Start","1760626065.445","","0.0055","0.0","-0.1","0.1","0.0055"
"Section 3","0.189","0.8","2025-10-16 14:47:45.548","100%","110%","-30.4","-0.74","5.6000000000000005","30.995","-23.032","0.0","Start","1760626065.548","","0.0","0.0055","-0.0","0.1","0.0055"
"Section 3","0.189","0.8","2025-10-16 14:47:48.044","100%","110%","-34.5","-1.6","5.6000000000000005","30.995","-23.032","0.0","Start","1760626068.044","","-0.0","-0.0","-0.0","0.1","0.0055"
"Section 3","0.189","0.8","2025-10-16 14:47:48.148","100%","110%","-34.5","0.74","5.6000000000000005","30.995","-23.032","0.0","Start","1760626068.148","","-0.0","-0.0","-0.0","0.0","0.0055"
"Section 3","0.189","0.8","2025-10-16 14:47:49.356","100%","110%","-34.09","2.3400000000000003","5.6000000000000005","30.995","-23.032","0.0","Start","1760626069.356","","0.0","-0.0","-0.0","-0.0","0.0055"
"Section 3","0.189","0.8","2025-10-16 14:47:49.444","100%","110%","-33.09","0.8999999999999999","5.6000000000000005","30.995","-23.032","0.0","Start","1760626069.444","","-0.0","-0.0055","-0.0","0.1","0.0055"
"Section 3","0.189","0.8","2025-10-16 14:47:49.548","100%","110%","-31.76","-0.09","5.6000000000000005","30.995","-23.032","0.0","Start","1760626069.548","","-0.0","-0.0055","0.0","0.0","0.0055"
"Section 3","0.189","0.8","2025-10-16 14:47:49.644","100%","110%","-31.6","-0.8","5.6000000000000005","30.995","-23.032","0.0","Start","1760626069.644","","0.0","0.0","-0.0","-0.0","0.0"
"Section 3","0.189","0.8","2025-10-16 14:47:52.152","100%","110%","-33.3","-0.6","5.6000000000000005","30.995","-23.032","0.0","Start","1760626072.152","","-0.0","-0.0","0.0","-0.0","0.0"
"Section 3","0.189","0.8","2025-10-16 14:47:52.244","100%","110%","-32.86","-0.8400000000000001","5.6000000000000005","30.995","-23.032","0.0","Start","1760626072.244","","-0.0055","-0.0055","-0.0","-0.1","0.0055"
"Section 3","0.189","0.8","2025-10-16 14:47:52.348","100%","110%","-32.8","-1.7599999999999998","5.6000000000000005","30.995","-23.032","0.0","Start","1760626072.348","","-0.0","-0.0","-0.0","0.0","0.0"
