Time,Spindle_Override,Feed_Override,Offset_X,Offset_Y,Offset_Z,G54_X,G54_Y,G54_Z,Status,TimeInSeconds,NC_Line,Time_pdata,Spindle_Override_pdata,Feed_Override_pdata,Offset_X_pdata,Offset_Y_pdata,Offset_Z_pdata,G54_X_pdata,G54_Y_pdata,G54_Z_pdata,Status_pdata,NC_Line_pdata,CH1,CH2,BendingX,BendingY,Torque
2025-10-16 14:13:30.284,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624010.284000,,2025-10-16 14:13:30.284,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,0.000000,1000.000000,0.000000,3.025000
2025-10-16 14:13:30.387,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624010.387000,,2025-10-16 14:13:30.387,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,0.000000,1000.000000,-0.000000,3.025000
2025-10-16 14:13:30.467,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624010.467000,,2025-10-16 14:13:30.467,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,0.000000,-1000.000000,1000.000000,3.025000
2025-10-16 14:13:30.549,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624010.549000,,2025-10-16 14:13:30.549,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,3.025000,-0.000000,1000.000000,3.025000
2025-10-16 14:13:30.627,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624010.627000,,2025-10-16 14:13:30.627,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,-0.000000,1000.000000,0.000000,3.025000
2025-10-16 14:13:30.707,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624010.707000,,2025-10-16 14:13:30.707,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,3.025000,1000.000000,1000.000000,3.025000
2025-10-16 14:13:30.788,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624010.788000,,2025-10-16 14:13:30.788,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,-0.000000,-0.000000,-0.000000,0.000000
2025-10-16 14:13:30.882,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624010.882000,,2025-10-16 14:13:30.882,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,-0.000000,-0.000000,-1000.000000,3.025000
2025-10-16 14:13:30.980,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624010.980000,,2025-10-16 14:13:30.980,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,0.000000,0.000000,0.000000,3.025000
2025-10-16 14:13:31.075,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624011.075000,,2025-10-16 14:13:31.075,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,-0.000000,1000.000000,0.000000
2025-10-16 14:13:31.178,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624011.178000,,2025-10-16 14:13:31.178,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,-0.000000,-0.000000,3.025000
2025-10-16 14:13:31.275,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624011.275000,,2025-10-16 14:13:31.275,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,-0.000000,-0.000000,0.000000,3.025000
2025-10-16 14:13:31.377,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624011.377000,,2025-10-16 14:13:31.377,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,6.050000,-1000.000000,-0.000000,6.050000
2025-10-16 14:13:31.473,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624011.473000,,2025-10-16 14:13:31.473,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,3.025000,-1000.000000,0.000000,3.025000
2025-10-16 14:13:31.580,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624011.580000,,2025-10-16 14:13:31.580,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,0.000000,0.000000,-1000.000000,3.025000
2025-10-16 14:13:31.684,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624011.684000,,2025-10-16 14:13:31.684,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,-0.000000,-0.000000,0.000000
2025-10-16 14:13:31.791,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624011.791000,,2025-10-16 14:13:31.791,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,-0.000000,-0.000000,0.000000
2025-10-16 14:13:31.874,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624011.874000,,2025-10-16 14:13:31.874,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,0.000000,0.000000,-1000.000000,3.025000
2025-10-16 14:13:31.978,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624011.978000,,2025-10-16 14:13:31.978,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,0.000000,1000.000000,0.000000,3.025000
2025-10-16 14:13:32.075,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624012.075000,,2025-10-16 14:13:32.075,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,0.000000,1000.000000,0.000000,3.025000
2025-10-16 14:13:32.177,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624012.177000,,2025-10-16 14:13:32.177,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,0.000000,0.000000,3.025000
2025-10-16 14:13:32.271,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624012.271000,,2025-10-16 14:13:32.271,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,-3.025000,-0.000000,-1000.000000,3.025000
2025-10-16 14:13:32.379,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624012.379000,,2025-10-16 14:13:32.379,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,3.025000,0.000000,0.000000,3.025000
2025-10-16 14:13:32.471,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624012.471000,,2025-10-16 14:13:32.471,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,-3.025000,-1000.000000,-0.000000,3.025000
2025-10-16 14:13:32.576,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624012.576000,,2025-10-16 14:13:32.576,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,3.025000,0.000000,1000.000000,3.025000
2025-10-16 14:13:32.676,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624012.676000,,2025-10-16 14:13:32.676,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,-0.000000,-0.000000,0.000000
2025-10-16 14:13:32.780,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624012.780000,,2025-10-16 14:13:32.780,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,-0.000000,0.000000,0.000000
2025-10-16 14:13:32.876,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624012.876000,,2025-10-16 14:13:32.876,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,0.000000,0.000000,1000.000000,3.025000
2025-10-16 14:13:32.982,100%,0%,0.018000,0.013000,3.770000,30.995000,-23.032000,0.000000,Start,1760624012.982000,,2025-10-16 14:13:32.982,100%,0%,0.180000,0.130000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,1000.000000,1000.000000,0.000000
2025-10-16 14:13:33.079,100%,10%,0.119000,0.090000,3.770000,30.995000,-23.032000,0.000000,Start,1760624013.079000,,2025-10-16 14:13:33.079,100%,10%,1.190000,0.900000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,3.025000,-1000.000000,0.000000,3.025000
2025-10-16 14:13:33.187,100%,20%,0.234000,0.177000,3.770000,30.995000,-23.032000,0.000000,Start,1760624013.187000,,2025-10-16 14:13:33.187,100%,20%,2.340000,1.770000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,6.050000,-1000.000000,0.000000,6.050000
2025-10-16 14:13:33.283,100%,20%,0.436000,0.329000,3.770000,30.995000,-23.032000,0.000000,Start,1760624013.283000,,2025-10-16 14:13:33.283,100%,20%,4.360000,3.290000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,0.000000,-0.000000,-0.000000,0.000000
2025-10-16 14:13:33.379,100%,30%,0.640000,0.484000,3.770000,30.995000,-23.032000,0.000000,Start,1760624013.379000,,2025-10-16 14:13:33.379,100%,30%,6.400000,4.840000,37.700000,30.995000,-23.032000,0.000000,Start,,6.050000,3.025000,-1000.000000,0.000000,6.050000
2025-10-16 14:13:33.475,100%,30%,0.925000,0.698000,3.770000,30.995000,-23.032000,0.000000,Start,1760624013.475000,,2025-10-16 14:13:33.475,100%,30%,9.250000,6.980000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,3.025000,-1000.000000,0.000000,3.025000
2025-10-16 14:13:33.588,100%,30%,1.333000,1.007000,3.770000,30.995000,-23.032000,0.000000,Start,1760624013.588000,,2025-10-16 14:13:33.588,100%,30%,13.330000,10.070000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,-0.000000,-0.000000,-0.000000,3.025000
2025-10-16 14:13:33.680,100%,30%,1.640000,1.239000,3.770000,30.995000,-23.032000,0.000000,Start,1760624013.680000,,2025-10-16 14:13:33.680,100%,30%,16.400000,12.390000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,3.025000,-0.000000,0.000000,3.025000
2025-10-16 14:13:33.784,100%,30%,1.946000,1.470000,3.770000,30.995000,-23.032000,0.000000,Start,1760624013.784000,,2025-10-16 14:13:33.784,100%,30%,19.460000,14.700000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,-3.025000,0.000000,0.000000,3.025000
2025-10-16 14:13:33.880,100%,30%,2.252000,1.701000,3.770000,30.995000,-23.032000,0.000000,Start,1760624013.880000,,2025-10-16 14:13:33.880,100%,30%,22.520000,17.010000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,0.000000,1000.000000,3.025000
2025-10-16 14:13:33.987,100%,30%,2.559000,1.933000,3.770000,30.995000,-23.032000,0.000000,Start,1760624013.987000,,2025-10-16 14:13:33.987,100%,30%,25.590000,19.330000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,0.000000,0.000000,3.025000
2025-10-16 14:13:34.080,100%,30%,2.814000,2.125000,3.770000,30.995000,-23.032000,0.000000,Start,1760624014.080000,,2025-10-16 14:13:34.080,100%,30%,28.140000,21.250000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,-0.000000,-0.000000,-0.000000,3.025000
2025-10-16 14:13:34.193,100%,30%,2.822000,2.131000,3.520000,30.995000,-23.032000,0.000000,Start,1760624014.193000,,2025-10-16 14:13:34.193,100%,30%,28.220000,21.310000,35.200000,30.995000,-23.032000,0.000000,Start,,3.025000,3.025000,-0.000000,-0.000000,3.025000
2025-10-16 14:13:34.283,100%,30%,2.822000,2.131000,3.264000,30.995000,-23.032000,0.000000,Start,1760624014.283000,,2025-10-16 14:13:34.283,100%,30%,28.220000,21.310000,32.640000,30.995000,-23.032000,0.000000,Start,,-3.025000,-0.000000,-1000.000000,-1000.000000,3.025000
2025-10-16 14:13:34.387,100%,30%,2.822000,2.131000,2.752000,30.995000,-23.032000,0.000000,Start,1760624014.387000,,2025-10-16 14:13:34.387,100%,30%,28.220000,21.310000,27.520000,30.995000,-23.032000,0.000000,Start,,0.000000,-0.000000,1000.000000,0.000000,0.000000
2025-10-16 14:13:34.487,100%,30%,2.822000,2.131000,2.368000,30.995000,-23.032000,0.000000,Start,1760624014.487000,,2025-10-16 14:13:34.487,100%,30%,28.220000,21.310000,23.680000,30.995000,-23.032000,0.000000,Start,,-3.025000,-0.000000,-0.000000,0.000000,3.025000
2025-10-16 14:13:34.581,100%,30%,2.822000,2.131000,1.984000,30.995000,-23.032000,0.000000,Start,1760624014.581000,,2025-10-16 14:13:34.581,100%,30%,28.220000,21.310000,19.840000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,-1000.000000,0.000000,3.025000
2025-10-16 14:13:34.676,100%,30%,2.822000,2.131000,1.600000,30.995000,-23.032000,0.000000,Start,1760624014.676000,,2025-10-16 14:13:34.676,100%,30%,28.220000,21.310000,16.000000,30.995000,-23.032000,0.000000,Start,,0.000000,-3.025000,1000.000000,1000.000000,3.025000
2025-10-16 14:13:34.781,100%,30%,2.822000,2.131000,1.216000,30.995000,-23.032000,0.000000,Start,1760624014.781000,,2025-10-16 14:13:34.781,100%,30%,28.220000,21.310000,12.160000,30.995000,-23.032000,0.000000,Start,,3.025000,6.050000,0.000000,1000.000000,6.050000
2025-10-16 14:13:34.876,100%,30%,2.822000,2.131000,0.850000,30.995000,-23.032000,0.000000,Start,1760624014.876000,,2025-10-16 14:13:34.876,100%,30%,28.220000,21.310000,8.500000,30.995000,-23.032000,0.000000,Start,,3.025000,-0.000000,-0.000000,0.000000,3.025000
2025-10-16 14:13:34.988,100%,30%,2.822000,2.131000,0.789000,30.995000,-23.032000,0.000000,Start,1760624014.988000,,2025-10-16 14:13:34.988,100%,30%,28.220000,21.310000,7.890000,30.995000,-23.032000,0.000000,Start,,0.000000,0.000000,-0.000000,1000.000000,0.000000
2025-10-16 14:13:35.084,100%,30%,2.822000,2.131000,0.769000,30.995000,-23.032000,0.000000,Start,1760624015.084000,,2025-10-16 14:13:35.084,100%,30%,28.220000,21.310000,7.690000,30.995000,-23.032000,0.000000,Start,,3.025000,-3.025000,-0.000000,-1000.000000,3.025000
2025-10-16 14:13:35.179,100%,30%,2.822000,2.132000,0.749000,30.995000,-23.032000,0.000000,Start,1760624015.179000,,2025-10-16 14:13:35.179,100%,30%,28.220000,21.320000,7.490000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,1000.000000,-0.000000,0.000000
2025-10-16 14:13:35.276,100%,30%,2.837000,2.145000,0.749000,30.995000,-23.032000,0.000000,Start,1760624015.276000,,2025-10-16 14:13:35.276,100%,30%,28.370000,21.450000,7.490000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,-0.000000,0.000000,3.025000
2025-10-16 14:13:35.380,100%,30%,2.856000,2.165000,0.749000,30.995000,-23.032000,0.000000,Start,1760624015.380000,,2025-10-16 14:13:35.380,100%,30%,28.560000,21.650000,7.490000,30.995000,-23.032000,0.000000,Start,,0.000000,-3.025000,0.000000,1000.000000,3.025000
2025-10-16 14:13:35.483,100%,30%,2.867000,2.181000,0.749000,30.995000,-23.032000,0.000000,Start,1760624015.483000,,2025-10-16 14:13:35.483,100%,30%,28.670000,21.810000,7.490000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,0.000000,-1000.000000,3.025000
2025-10-16 14:13:35.587,100%,30%,2.877000,2.198000,0.749000,30.995000,-23.032000,0.000000,Start,1760624015.587000,,2025-10-16 14:13:35.587,100%,30%,28.770000,21.980000,7.490000,30.995000,-23.032000,0.000000,Start,,-0.000000,3.025000,1000.000000,1000.000000,6.050000
2025-10-16 14:13:35.685,100%,40%,2.885000,2.215000,0.749000,30.995000,-23.032000,0.000000,Start,1760624015.685000,,2025-10-16 14:13:35.685,100%,40%,28.850000,22.150000,7.490000,30.995000,-23.032000,0.000000,Start,,-3.025000,-0.000000,-0.000000,-0.000000,3.025000
2025-10-16 14:13:35.781,100%,60%,2.894000,2.243000,0.749000,30.995000,-23.032000,0.000000,Start,1760624015.781000,,2025-10-16 14:13:35.781,100%,60%,28.940000,22.430000,7.490000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,-0.000000,0.000000,3.025000
2025-10-16 14:13:35.877,100%,70%,2.900000,2.285000,0.749000,30.995000,-23.032000,0.000000,Start,1760624015.877000,,2025-10-16 14:13:35.877,100%,70%,29.000000,22.850000,7.490000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,0.000000,0.000000,3.025000
2025-10-16 14:13:35.980,100%,80%,2.900000,2.320000,0.749000,30.995000,-23.032000,0.000000,Start,1760624015.980000,,2025-10-16 14:13:35.980,100%,80%,29.000000,23.200000,7.490000,30.995000,-23.032000,0.000000,Start,,0.000000,3.025000,-1000.000000,0.000000,3.025000
2025-10-16 14:13:36.076,100%,90%,2.900000,2.398000,0.749000,30.995000,-23.032000,0.000000,Start,1760624016.076000,,2025-10-16 14:13:36.076,100%,90%,29.000000,23.980000,7.490000,30.995000,-23.032000,0.000000,Start,,3.025000,3.025000,-0.000000,-0.000000,3.025000
2025-10-16 14:13:36.185,100%,90%,2.900000,2.510000,0.749000,30.995000,-23.032000,0.000000,Start,1760624016.185000,,2025-10-16 14:13:36.185,100%,90%,29.000000,25.100000,7.490000,30.995000,-23.032000,0.000000,Start,,0.000000,0.000000,1000.000000,0.000000,3.025000
2025-10-16 14:13:36.275,100%,100%,2.900000,2.602000,0.749000,30.995000,-23.032000,0.000000,Start,1760624016.275000,,2025-10-16 14:13:36.275,100%,100%,29.000000,26.020000,7.490000,30.995000,-23.032000,0.000000,Start,,-3.025000,0.000000,0.000000,-1000.000000,3.025000
2025-10-16 14:13:36.388,100%,110%,2.900000,2.698000,0.749000,30.995000,-23.032000,0.000000,Start,1760624016.388000,,2025-10-16 14:13:36.388,100%,110%,29.000000,26.980000,7.490000,30.995000,-23.032000,0.000000,Start,,3.025000,3.025000,1000.000000,0.000000,3.025000
2025-10-16 14:13:36.483,100%,110%,2.900000,2.803000,0.749000,30.995000,-23.032000,0.000000,Start,1760624016.483000,,2025-10-16 14:13:36.483,100%,110%,29.000000,28.030000,7.490000,30.995000,-23.032000,0.000000,Start,,3.025000,3.025000,1000.000000,0.000000,6.050000
2025-10-16 14:13:36.588,100%,110%,2.900000,2.908000,0.749000,30.995000,-23.032000,0.000000,Start,1760624016.588000,,2025-10-16 14:13:36.588,100%,110%,29.000000,29.080000,7.490000,30.995000,-23.032000,0.000000,Start,,0.000000,-0.000000,1000.000000,-0.000000,3.025000
2025-10-16 14:13:36.688,100%,110%,2.900000,3.049000,0.749000,30.995000,-23.032000,0.000000,Start,1760624016.688000,,2025-10-16 14:13:36.688,100%,110%,29.000000,30.490000,7.490000,30.995000,-23.032000,0.000000,Start,,0.000000,3.025000,0.000000,1000.000000,3.025000
2025-10-16 14:13:36.780,100%,110%,2.900000,3.119000,0.749000,30.995000,-23.032000,0.000000,Start,1760624016.780000,,2025-10-16 14:13:36.780,100%,110%,29.000000,31.190000,7.490000,30.995000,-23.032000,0.000000,Start,,-0.000000,-3.025000,1000.000000,1000.000000,3.025000
2025-10-16 14:13:36.876,100%,110%,2.879000,3.150000,0.749000,30.995000,-23.032000,0.000000,Start,1760624016.876000,,2025-10-16 14:13:36.876,100%,110%,28.790000,31.500000,7.490000,30.995000,-23.032000,0.000000,Start,,-0.000000,-3.025000,1000.000000,0.000000,3.025000
2025-10-16 14:13:36.981,100%,110%,2.739000,3.150000,0.749000,30.995000,-23.032000,0.000000,Start,1760624016.981000,,2025-10-16 14:13:36.981,100%,110%,27.390000,31.500000,7.490000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,-1000.000000,1000.000000,3.025000
2025-10-16 14:13:37.079,100%,110%,2.633000,3.150000,0.749000,30.995000,-23.032000,0.000000,Start,1760624017.079000,,2025-10-16 14:13:37.079,100%,110%,26.330000,31.500000,7.490000,30.995000,-23.032000,0.000000,Start,,-0.000000,-3.025000,2000.000000,1000.000000,3.025000
2025-10-16 14:13:37.179,100%,110%,2.528000,3.150000,0.749000,30.995000,-23.032000,0.000000,Start,1760624017.179000,,2025-10-16 14:13:37.179,100%,110%,25.280000,31.500000,7.490000,30.995000,-23.032000,0.000000,Start,,-0.000000,3.025000,2000.000000,0.000000,3.025000
2025-10-16 14:13:37.283,100%,110%,2.422000,3.150000,0.749000,30.995000,-23.032000,0.000000,Start,1760624017.283000,,2025-10-16 14:13:37.283,100%,110%,24.220000,31.500000,7.490000,30.995000,-23.032000,0.000000,Start,,-0.000000,-3.025000,1000.000000,1000.000000,3.025000
2025-10-16 14:13:37.388,100%,110%,2.317000,3.150000,0.749000,30.995000,-23.032000,0.000000,Start,1760624017.388000,,2025-10-16 14:13:37.388,100%,110%,23.170000,31.500000,7.490000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,1000.000000,-1000.000000,3.025000
2025-10-16 14:13:37.475,100%,110%,2.211000,3.150000,0.749000,30.995000,-23.032000,0.000000,Start,1760624017.475000,,2025-10-16 14:13:37.475,100%,110%,22.110000,31.500000,7.490000,30.995000,-23.032000,0.000000,Start,,0.000000,-0.000000,0.000000,-0.000000,3.025000
2025-10-16 14:13:37.580,100%,110%,2.105000,3.150000,0.749000,30.995000,-23.032000,0.000000,Start,1760624017.580000,,2025-10-16 14:13:37.580,100%,110%,21.050000,31.500000,7.490000,30.995000,-23.032000,0.000000,Start,,0.000000,-0.000000,0.000000,0.000000,0.000000
2025-10-16 14:13:37.684,100%,110%,1.965000,3.150000,0.749000,30.995000,-23.032000,0.000000,Start,1760624017.684000,,2025-10-16 14:13:37.684,100%,110%,19.650000,31.500000,7.490000,30.995000,-23.032000,0.000000,Start,,-0.000000,-0.000000,1000.000000,-0.000000,3.025000
2025-10-16 14:13:37.784,100%,110%,1.859000,3.150000,0.749000,30.995000,-23.032000,0.000000,Start,1760624017.784000,,2025-10-16 14:13:37.784,100%,110%,18.590000,31.500000,7.490000,30.995000,-23.032000,0.000000,Start,,-3.025000,-0.000000,0.000000,-0.000000,3.025000
2025-10-16 14:13:37.880,100%,110%,1.753000,3.150000,0.749000,30.995000,-23.032000,0.000000,Start,1760624017.880000,,2025-10-16 14:13:37.880,100%,110%,17.530000,31.500000,7.490000,30.995000,-23.032000,0.000000,Start,,-6.050000,-0.000000,1000.000000,-0.000000,6.050000
2025-10-16 14:13:37.988,100%,110%,1.648000,3.150000,0.749000,30.995000,-23.032000,0.000000,Start,1760624017.988000,,2025-10-16 14:13:37.988,100%,110%,16.480000,31.500000,7.490000,30.995000,-23.032000,0.000000,Start,,-0.000000,-0.000000,-0.000000,-1000.000000,0.000000
2025-10-16 14:13:38.084,100%,110%,1.542000,3.150000,0.749000,30.995000,-23.032000,0.000000,Start,1760624018.084000,,2025-10-16 14:13:38.084,100%,110%,15.420000,31.500000,7.490000,30.995000,-23.032000,0.000000,Start,,-3.025000,-0.000000,-0.000000,1000.000000,3.025000
2025-10-16 14:13:38.180,100%,110%,1.437000,3.150000,0.749000,30.995000,-23.032000,0.000000,Start,1760624018.180000,,2025-10-16 14:13:38.180,100%,110%,14.370000,31.500000,7.490000,30.995000,-23.032000,0.000000,Start,,-0.000000,-3.025000,-0.000000,0.000000,3.025000
2025-10-16 14:13:38.276,100%,110%,1.331000,3.150000,0.749000,30.995000,-23.032000,0.000000,Start,1760624018.276000,,2025-10-16 14:13:38.276,100%,110%,13.310000,31.500000,7.490000,30.995000,-23.032000,0.000000,Start,,0.000000,0.000000,0.000000,0.000000,3.025000
2025-10-16 14:13:38.380,100%,110%,1.225000,3.150000,0.749000,30.995000,-23.032000,0.000000,Start,1760624018.380000,,2025-10-16 14:13:38.380,100%,110%,12.250000,31.500000,7.490000,30.995000,-23.032000,0.000000,Start,,-0.000000,-0.000000,-0.000000,0.000000,0.000000
2025-10-16 14:13:38.476,100%,110%,1.120000,3.150000,0.749000,30.995000,-23.032000,0.000000,Start,1760624018.476000,,2025-10-16 14:13:38.476,100%,110%,11.200000,31.500000,7.490000,30.995000,-23.032000,0.000000,Start,,0.000000,-3.025000,1000.000000,-0.000000,3.025000
2025-10-16 14:13:38.584,100%,110%,0.979000,3.150000,0.749000,30.995000,-23.032000,0.000000,Start,1760624018.584000,,2025-10-16 14:13:38.584,100%,110%,9.790000,31.500000,7.490000,30.995000,-23.032000,0.000000,Start,,-0.000000,-3.025000,0.000000,-1000.000000,3.025000
2025-10-16 14:13:38.676,100%,110%,0.873000,3.150000,0.749000,30.995000,-23.032000,0.000000,Start,1760624018.676000,,2025-10-16 14:13:38.676,100%,110%,8.730000,31.500000,7.490000,30.995000,-23.032000,0.000000,Start,,-0.000000,-3.025000,0.000000,-0.000000,3.025000
2025-10-16 14:13:38.789,100%,110%,0.768000,3.150000,0.749000,30.995000,-23.032000,0.000000,Start,1760624018.789000,,2025-10-16 14:13:38.789,100%,110%,7.680000,31.500000,7.490000,30.995000,-23.032000,0.000000,Start,,-3.025000,-0.000000,-1000.000000,1000.000000,3.025000
2025-10-16 14:13:38.876,100%,110%,0.662000,3.150000,0.749000,30.995000,-23.032000,0.000000,Start,1760624018.876000,,2025-10-16 14:13:38.876,100%,110%,6.620000,31.500000,7.490000,30.995000,-23.032000,0.000000,Start,,3.025000,-0.000000,-1000.000000,-0.000000,3.025000
2025-10-16 14:13:38.993,100%,110%,0.521000,3.150000,0.749000,30.995000,-23.032000,0.000000,Start,1760624018.993000,,2025-10-16 14:13:38.993,100%,110%,5.210000,31.500000,7.490000,30.995000,-23.032000,0.000000,Start,,0.000000,-3.025000,-0.000000,0.000000,3.025000
2025-10-16 14:13:39.085,100%,110%,0.451000,3.150000,0.749000,30.995000,-23.032000,0.000000,Start,1760624019.085000,,2025-10-16 14:13:39.085,100%,110%,4.510000,31.500000,7.490000,30.995000,-23.032000,0.000000,Start,,3.025000,3.025000,-0.000000,-0.000000,3.025000
2025-10-16 14:13:39.180,100%,110%,0.345000,3.150000,0.749000,30.995000,-23.032000,0.000000,Start,1760624019.180000,,2025-10-16 14:13:39.180,100%,110%,3.450000,31.500000,7.490000,30.995000,-23.032000,0.000000,Start,,3.025000,3.025000,-1000.000000,-0.000000,3.025000
2025-10-16 14:13:39.276,100%,110%,0.240000,3.150000,0.749000,30.995000,-23.032000,0.000000,Start,1760624019.276000,,2025-10-16 14:13:39.276,100%,110%,2.400000,31.500000,7.490000,30.995000,-23.032000,0.000000,Start,,3.025000,0.000000,0.000000,-0.000000,3.025000
2025-10-16 14:13:39.384,100%,110%,0.099000,3.150000,0.749000,30.995000,-23.032000,0.000000,Start,1760624019.384000,,2025-10-16 14:13:39.384,100%,110%,0.990000,31.500000,7.490000,30.995000,-23.032000,0.000000,Start,,3.025000,3.025000,0.000000,0.000000,3.025000
