Time,NC_File,Spindle_Override,Feed_Override,Offset_X,Offset_Y,Offset_Z,G54_X,G54_Y,G54_Z,Tool_Code,Tool_Life,Radius_Comp,Radius_Wear,Length_Comp,Length_Wear,Tool_Group,Tool_Group_Info,Spindle_Number,Status
2025-10-16 15:32:48.669,0,100%,0%,-3.440,17.045,0.003,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:48.769,0,100%,0%,-3.440,17.045,0.003,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:48.867,0,100%,0%,-3.440,17.045,0.003,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:48.969,0,100%,0%,-3.440,17.045,1.168,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:49.071,0,100%,0%,-3.440,17.045,2.093,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:49.170,0,100%,10%,-3.440,17.045,3.803,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:49.269,0,100%,10%,-3.440,17.045,7.643,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:49.375,0,100%,10%,-3.440,17.045,10.923,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:49.471,0,100%,10%,-3.440,17.045,11.503,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:49.569,0,100%,10%,-3.440,17.045,11.503,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:49.669,0,100%,10%,-3.440,17.045,11.503,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:49.769,0,100%,10%,-3.440,17.045,11.503,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:49.873,0,100%,10%,-3.440,17.045,8.523,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:49.969,0,100%,10%,-3.440,17.045,4.683,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:50.185,0,100%,10%,-3.440,17.045,1.983,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:50.319,0,100%,10%,-3.440,17.045,0.403,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:50.401,0,100%,0%,-3.440,17.045,0.003,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:50.489,0,100%,0%,-3.440,17.045,0.003,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:50.601,0,100%,0%,-2.742,13.585,0.003,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:50.685,0,100%,0%,-2.225,11.025,0.003,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:50.785,0,100%,0%,-1.450,7.185,0.003,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:50.881,0,100%,0%,-0.675,3.345,0.003,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:50.969,0,100%,0%,-0.036,0.176,0.003,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:51.073,0,100%,0%,0.000,0.000,16.443,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:51.169,0,100%,0%,0.000,0.000,13.233,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:51.278,0,100%,0%,0.000,0.000,8.113,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:51.369,0,100%,0%,0.000,0.000,4.301,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:51.469,0,100%,0%,0.000,0.000,3.770,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:51.567,0,100%,0%,0.000,0.000,3.770,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Pause
2025-10-16 15:32:56.517,0,100%,0%,0.000,0.000,3.770,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:56.673,0,100%,0%,0.000,0.000,3.770,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:56.754,0,100%,0%,0.000,0.000,3.770,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:56.831,0,100%,0%,0.000,0.000,3.770,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:56.911,0,100%,0%,0.000,0.000,3.770,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:56.991,0,100%,0%,0.000,0.000,3.770,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:57.071,0,100%,0%,0.000,0.000,3.770,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:57.170,0,100%,0%,0.000,0.000,3.770,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:57.273,0,100%,0%,0.000,0.000,3.770,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:57.369,0,100%,0%,0.000,0.000,3.770,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:57.473,0,100%,10%,0.068,0.051,3.770,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:57.581,0,100%,10%,0.204,0.154,3.770,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:57.673,0,100%,10%,0.306,0.231,3.770,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:57.769,0,100%,20%,0.444,0.336,3.770,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:32:57.873,0,100%,20%,0.649,0.490,3.770,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
