Time,NC_File,Spindle_Override,Feed_Override,Offset_X,Offset_Y,Offset_Z,G54_X,G54_Y,G54_Z,Tool_Code,Tool_Life,Radius_Comp,Radius_Wear,Length_Comp,Length_Wear,Tool_Group,Tool_Group_Info,Spindle_Number,Status
2025-10-16 16:13:04.437,0,100%,0%,-3.440,16.063,0.003,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 16:13:04.533,0,100%,0%,-3.440,16.063,0.003,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 16:13:04.639,0,100%,0%,-3.440,16.063,0.003,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 16:13:04.735,0,100%,0%,-3.440,16.063,1.058,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 16:13:04.837,0,100%,0%,-3.440,16.063,2.073,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 16:13:04.943,0,100%,10%,-3.440,16.063,4.763,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 16:13:05.035,0,100%,10%,-3.440,16.063,8.603,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 16:13:05.135,0,100%,10%,-3.440,16.063,11.503,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 16:13:05.235,0,100%,10%,-3.440,16.063,11.503,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 16:13:05.335,0,100%,10%,-3.440,16.063,11.503,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 16:13:05.436,0,100%,10%,-3.440,16.063,11.503,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 16:13:05.535,0,100%,10%,-3.440,16.063,11.503,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 16:13:05.635,0,100%,10%,-3.440,16.063,8.843,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 16:13:05.735,0,100%,10%,-3.440,16.063,5.003,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 16:13:05.911,0,100%,10%,-3.440,16.063,2.193,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 16:13:06.071,0,100%,10%,-3.440,16.063,0.523,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 16:13:06.165,0,100%,0%,-3.440,16.063,0.003,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
