Time,Spindle_Override,Feed_Override,Offset_X,Offset_Y,Offset_Z,G54_X,G54_Y,G54_Z,Status,TimeInSeconds,NC_Line,CH1,CH2,BendingX,BendingY,Torque
2025-10-16 11:28:14.934,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760614094.934,,-0.0,0.0,-0.1,-0.0,0.0
2025-10-16 11:28:15.084,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760614095.084,,0.0,0.0,0.0,0.0,0.0055
2025-10-16 11:28:15.172,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760614095.172,,-0.0,-0.0,0.1,0.0,0.0
2025-10-16 11:28:15.266,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760614095.266,,0.0055,0.0,-0.1,0.0,0.0055
2025-10-16 11:28:15.354,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760614095.354,,-0.0,0.0,-0.0,0.0,0.0
2025-10-16 11:28:15.458,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760614095.458,,0.0,0.0055,0.0,0.0,0.0055
2025-10-16 11:28:15.554,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760614095.554,,0.0,-0.0,-0.0,0.0,0.0
2025-10-16 11:28:15.658,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760614095.658,,-0.0,0.0055,0.0,-0.0,0.0055
2025-10-16 11:28:15.754,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760614095.754,,-0.0,0.0,-0.1,-0.0,0.0
2025-10-16 11:28:15.860,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760614095.86,,0.0,-0.0,-0.0,-0.1,0.0
2025-10-16 11:28:15.962,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760614095.962,,0.0,0.0,0.0,-0.0,0.0055
2025-10-16 11:28:16.062,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760614096.062,,-0.0,-0.0055,0.0,0.0,0.0055
2025-10-16 11:28:16.155,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760614096.155,,-0.0055,-0.0055,-0.0,0.1,0.0055
2025-10-16 11:28:16.258,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760614096.258,,0.0,0.0,0.0,0.0,0.0055
2025-10-16 11:28:16.356,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760614096.356,,0.0055,0.0,-0.1,0.1,0.0055
2025-10-16 11:28:16.466,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760614096.466,,0.0055,0.0,-0.1,-0.0,0.0055
2025-10-16 11:28:16.562,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760614096.562,,-0.0,-0.0,0.0,0.0,0.0
2025-10-16 11:28:16.658,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760614096.658,,0.0055,0.0,-0.1,0.1,0.0055
2025-10-16 11:28:16.754,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760614096.754,,-0.0055,0.0,0.0,0.0,0.0055
2025-10-16 11:28:16.858,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760614096.858,,0.0,-0.0055,0.0,0.0,0.0055
2025-10-16 11:28:16.954,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760614096.954,,0.0055,0.0,0.1,0.0,0.0055
2025-10-16 11:28:17.058,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760614097.058,,-0.0,-0.0,-0.1,-0.1,0.0
2025-10-16 11:28:17.162,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760614097.162,,-0.0,-0.0,0.0,-0.0,0.0055
2025-10-16 11:28:17.258,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760614097.258,,-0.0,-0.0,0.0,0.0,0.0055
2025-10-16 11:28:17.350,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760614097.35,,0.0,-0.0,-0.0,-0.0,0.0055
2025-10-16 11:28:17.458,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760614097.458,,0.0055,-0.0,-0.0,0.1,0.0055
2025-10-16 11:28:17.554,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760614097.554,,-0.0,-0.0,-0.0,0.0,0.0055
2025-10-16 11:28:17.658,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760614097.658,,-0.0,0.0,-0.1,0.0,0.0
2025-10-16 11:28:17.754,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760614097.754,,0.0,0.0055,-0.1,0.0,0.0055
2025-10-16 11:28:17.861,100%,0%,0.0,0.0,37.7,30.995,-23.032,0.0,Start,1760614097.861,,-0.0055,0.0,-0.0,-0.0,0.0055
2025-10-16 11:28:17.962,100%,0%,0.10999999999999999,0.09,37.7,30.995,-23.032,0.0,Start,1760614097.962,,0.0,0.0,0.0,0.0,0.0
2025-10-16 11:28:18.066,100%,10%,1.1,0.8300000000000001,37.7,30.995,-23.032,0.0,Start,1760614098.066,,-0.0,0.0,-0.1,-0.1,0.0
2025-10-16 11:28:18.162,100%,10%,2.12,1.61,37.7,30.995,-23.032,0.0,Start,1760614098.162,,0.0055,-0.0,-0.0,0.0,0.0055
2025-10-16 11:28:18.266,100%,10%,3.4899999999999998,2.63,37.7,30.995,-23.032,0.0,Start,1760614098.266,,-0.0,-0.0,-0.0,-0.0,0.0
2025-10-16 11:28:18.358,100%,10%,4.51,3.15,37.7,30.995,-23.032,0.0,Start,1760614098.358,,0.0,0.0055,0.0,0.0,0.0055
2025-10-16 11:28:18.458,100%,10%,5.53,4.18,37.7,30.995,-23.032,0.0,Start,1760614098.458,,-0.0,0.0,-0.0,0.0,0.0055
2025-10-16 11:28:18.570,100%,10%,6.550000000000001,4.95,37.7,30.995,-23.032,0.0,Start,1760614098.57,,0.0055,-0.0055,0.0,0.0,0.0055
2025-10-16 11:28:18.666,100%,10%,7.57,5.72,37.7,30.995,-23.032,0.0,Start,1760614098.666,,-0.0,-0.0,0.0,-0.1,0.0
2025-10-16 11:28:18.766,100%,20%,8.62,6.51,37.7,30.995,-23.032,0.0,Start,1760614098.766,,0.0055,0.0055,0.0,-0.0,0.011
2025-10-16 11:28:18.866,100%,20%,10.53,7.95,37.7,30.995,-23.032,0.0,Start,1760614098.866,,-0.0055,-0.0,-0.0,0.0,0.0055
2025-10-16 11:28:18.971,100%,20%,13.25,10.009999999999998,37.7,30.995,-23.032,0.0,Start,1760614098.971,,0.0055,0.0,-0.0,-0.0,0.0055
2025-10-16 11:28:19.067,100%,20%,15.3,11.55,37.7,30.995,-23.032,0.0,Start,1760614099.067,,-0.0055,0.0055,0.0,0.0,0.0055
2025-10-16 11:28:19.164,100%,20%,17.34,13.100000000000001,37.7,30.995,-23.032,0.0,Start,1760614099.164,,0.0055,-0.0,0.1,-0.0,0.0055
2025-10-16 11:28:19.258,100%,20%,19.38,14.64,37.7,30.995,-23.032,0.0,Start,1760614099.258,,-0.0055,-0.0,-0.1,0.1,0.0055
2025-10-16 11:28:19.354,100%,20%,21.43,16.18,37.7,30.995,-23.032,0.0,Start,1760614099.354,,0.0055,0.0055,-0.0,-0.0,0.0055
2025-10-16 11:28:19.458,100%,30%,23.53,17.77,37.7,30.995,-23.032,0.0,Start,1760614099.458,,-0.0055,0.0,0.0,0.0,0.0055
2025-10-16 11:28:19.566,100%,30%,26.53,20.04,37.7,30.995,-23.032,0.0,Start,1760614099.566,,-0.0,0.0,-0.0,0.1,0.0055
2025-10-16 11:28:19.658,100%,30%,28.22,21.31,37.69,30.995,-23.032,0.0,Start,1760614099.658,,-0.0,-0.0055,0.0,-0.0,0.0055
2025-10-16 11:28:19.762,100%,30%,28.22,21.31,35.32,30.995,-23.032,0.0,Start,1760614099.762,,0.0,0.0,0.0,0.0,0.0
2025-10-16 11:28:19.858,100%,30%,28.22,21.31,31.48,30.995,-23.032,0.0,Start,1760614099.858,,0.0,0.0,-0.0,0.0,0.0055
2025-10-16 11:28:19.966,100%,30%,28.22,21.31,26.36,30.995,-23.032,0.0,Start,1760614099.966,,0.0055,0.0055,-0.0,-0.0,0.0055
2025-10-16 11:28:20.062,100%,30%,28.22,21.31,22.519999999999996,30.995,-23.032,0.0,Start,1760614100.062,,0.0,-0.0,-0.0,-0.0,0.0
2025-10-16 11:28:20.163,100%,30%,28.22,21.31,18.68,30.995,-23.032,0.0,Start,1760614100.163,,-0.0055,-0.0055,0.0,0.1,0.0055
