Time,Spindle_Override,Feed_Override,Offset_X,Offset_Y,Offset_Z,G54_X,G54_Y,G54_Z,Status,TimeInSeconds,NC_Line,Time_pdata,Spindle_Override_pdata,Feed_Override_pdata,Offset_X_pdata,Offset_Y_pdata,Offset_Z_pdata,G54_X_pdata,G54_Y_pdata,G54_Z_pdata,Status_pdata,NC_Line_pdata,CH1,CH2,BendingX,BendingY,Torque,Torque_UCL_3,Torque_UCL_5,BendingX_UCL_3,BendingX_UCL_5,Flute_UCL_3,Flute_UCL_5
2025-10-16 11:50:07.402,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760615407.402000,,2025-10-16 11:50:07.402,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,-0.000000,-0.000000,-1000.000000,3.025000,7.279757,10.441531,1732.050808,2886.751346,8.192681,13.645686
2025-10-16 11:50:07.506,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760615407.506000,,2025-10-16 11:50:07.506,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,-0.000000,-0.000000,-1000.000000,3.025000,7.313491,10.550611,1703.885503,2839.809171,8.192681,13.645686
2025-10-16 11:50:07.623,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760615407.623000,,2025-10-16 11:50:07.623,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,-0.000000,-1000.000000,1000.000000,3.025000,7.263377,10.455628,1726.178473,2897.166142,8.192681,13.645686
2025-10-16 11:50:07.706,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760615407.706000,,2025-10-16 11:50:07.706,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,0.000000,1000.000000,1000.000000,3.025000,7.214927,10.364095,2050.027438,3397.104554,8.192681,13.645686
2025-10-16 11:50:07.786,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760615407.786000,,2025-10-16 11:50:07.786,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,1000.000000,1000.000000,0.000000,7.168060,10.275815,2019.306270,3346.462831,8.192681,13.645686
2025-10-16 11:50:07.866,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760615407.866000,,2025-10-16 11:50:07.866,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,-0.000000,0.000000,0.000000,3.025000,7.122698,10.190608,2076.870545,3424.413871,8.192681,13.645686
2025-10-16 11:50:07.962,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760615407.962000,,2025-10-16 11:50:07.962,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,0.000000,1000.000000,-0.000000,0.000000,7.078767,10.108306,2047.285845,3376.107039,8.192681,13.645686
2025-10-16 11:50:08.070,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760615408.070000,,2025-10-16 11:50:08.070,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,-0.000000,0.000000,0.000000,7.116845,10.216232,2018.919284,3329.777754,8.192681,13.645686
2025-10-16 11:50:08.166,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760615408.166000,,2025-10-16 11:50:08.166,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,-0.000000,-0.000000,0.000000,3.025000,7.077356,10.140893,1991.689788,3285.294946,8.192681,13.645686
2025-10-16 11:50:08.262,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760615408.262000,,2025-10-16 11:50:08.262,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,0.000000,-1000.000000,1000.000000,3.025000,7.038939,10.067814,1965.523628,3242.539380,8.192681,13.645686
2025-10-16 11:50:08.362,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760615408.362000,,2025-10-16 11:50:08.362,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,6.050000,-0.000000,-0.000000,1000.000000,6.050000,7.070790,10.161479,1978.747477,3281.652299,8.192681,13.645686
