Time,Spindle_Override,Feed_Override,Offset_X,Offset_Y,Offset_Z,G54_X,G54_Y,G54_Z,Status,TimeInSeconds,NC_Line,Time_pdata,Spindle_Override_pdata,Feed_Override_pdata,Offset_X_pdata,Offset_Y_pdata,Offset_Z_pdata,G54_X_pdata,G54_Y_pdata,G54_Z_pdata,Status_pdata,NC_Line_pdata,CH1,CH2,BendingX,BendingY,Torque,Torque_UCL_3,Torque_UCL_5,BendingX_UCL_3,BendingX_UCL_5,Flute_UCL_3,Flute_UCL_5
2025-10-16 15:51:16.348,100%,0%,0.000000,0.000000,4.166000,30.995000,-23.032000,0.000000,Start,1760629876.348000,,2025-10-16 15:51:16.348,100%,0%,0.000000,0.000000,41.660000,30.995000,-23.032000,0.000000,Start,,0.000000,-0.000000,0.000000,-0.000000,3.025000,7.024032,9.885214,1478.052857,2441.916051,9.132705,15.257835
2025-10-16 15:51:16.540,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760629876.540000,,2025-10-16 15:51:16.540,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,3.025000,-0.000000,0.000000,3.025000,7.110590,10.086399,1524.001524,2540.002540,9.132705,15.257835
2025-10-16 15:51:16.636,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760629876.636000,,2025-10-16 15:51:16.636,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,3.025000,0.000000,0.000000,3.025000,7.172404,10.242895,1500.000000,2500.000000,9.132705,15.257835
2025-10-16 15:51:16.716,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760629876.716000,,2025-10-16 15:51:16.716,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,-0.000000,1000.000000,0.000000,0.000000,7.545780,10.796889,1593.548608,2636.306503,9.132705,15.257835
2025-10-16 15:51:16.796,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760629876.796000,,2025-10-16 15:51:16.796,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,3.025000,-0.000000,1000.000000,3.025000,7.487086,10.692286,1569.606768,2596.963660,9.132705,15.257835
2025-10-16 15:51:16.876,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760629876.876000,,2025-10-16 15:51:16.876,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,3.025000,-1000.000000,0.000000,3.025000,7.529204,10.812100,1650.189414,2713.278653,9.132705,15.257835
2025-10-16 15:51:16.956,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760629876.956000,,2025-10-16 15:51:16.956,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,0.000000,0.000000,3.025000,7.476104,10.716028,1626.622963,2675.002235,9.132705,15.257835
2025-10-16 15:51:17.050,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760629877.050000,,2025-10-16 15:51:17.050,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,3.025000,-0.000000,-0.000000,3.025000,7.424863,10.623456,1604.027041,2638.290683,9.132705,15.257835
2025-10-16 15:51:17.148,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760629877.148000,,2025-10-16 15:51:17.148,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,-0.000000,0.000000,1000.000000,0.000000,7.375378,10.534176,1637.841473,2712.641772,9.132705,15.257835
2025-10-16 15:51:17.244,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760629877.244000,,2025-10-16 15:51:17.244,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,0.000000,-0.000000,0.000000,3.025000,7.327549,10.447998,1664.100589,2773.500981,9.132705,15.257835
