Time,NC_File,Spindle_Override,Feed_Override,Offset_X,Offset_Y,Offset_Z,G54_X,G54_Y,G54_Z,Tool_Code,Tool_Life,Radius_Comp,Radius_Wear,Length_Comp,Length_Wear,Tool_Group,Tool_Group_Info,Spindle_Number,Status
2025-10-16 15:51:07.347,0,100%,0%,-0.220,0.220,0.003,30.995,-23.032,0.000,2,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:51:07.447,0,100%,0%,-0.220,0.220,0.003,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:51:07.547,0,100%,0%,-0.220,0.220,0.603,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:51:07.650,0,100%,0%,-0.220,0.220,1.738,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:51:07.746,0,100%,10%,-0.220,0.220,2.203,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:51:07.842,0,100%,10%,-0.220,0.220,5.563,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:51:07.946,0,100%,10%,-0.220,0.220,9.403,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:51:08.049,0,100%,10%,-0.220,0.220,11.503,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:51:08.147,0,100%,10%,-0.220,0.220,11.503,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:51:08.247,0,100%,10%,-0.220,0.220,11.503,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:51:08.347,0,100%,10%,-0.220,0.220,11.503,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:51:08.443,0,100%,10%,-0.220,0.220,9.903,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:51:08.556,0,100%,10%,-0.220,0.220,6.603,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:51:08.643,0,100%,10%,-0.220,0.220,2.763,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:51:08.806,0,100%,10%,-0.220,0.220,2.073,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:51:08.931,0,100%,10%,-0.220,0.220,0.583,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:51:09.021,0,100%,0%,-0.220,0.220,0.003,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:51:09.104,0,100%,0%,-0.220,0.220,0.003,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:51:09.179,0,100%,0%,0.000,0.000,0.003,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:51:09.263,0,100%,0%,0.000,0.000,15.956,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:51:09.347,0,100%,0%,0.000,0.000,12.182,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:51:09.451,0,100%,0%,0.000,0.000,8.342,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:51:09.543,0,100%,0%,0.000,0.000,4.580,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:51:09.643,0,100%,0%,0.000,0.000,4.202,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:51:09.744,0,100%,0%,0.000,0.000,4.202,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Pause
2025-10-16 15:51:16.348,0,100%,0%,0.000,0.000,4.166,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:51:16.540,0,100%,0%,0.000,0.000,3.770,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:51:16.636,0,100%,0%,0.000,0.000,3.770,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:51:16.716,0,100%,0%,0.000,0.000,3.770,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
2025-10-16 15:51:16.796,0,100%,0%,0.000,0.000,3.770,30.995,-23.032,0.000,3,0,0.000,-0.150,-1.000,-1.000,-1,-1,0,Start
