Time,Spindle_Override,Feed_Override,Offset_X,Offset_Y,Offset_Z,G54_X,G54_Y,G54_Z,Status,TimeInSeconds,NC_Line,Time_pdata,Spindle_Override_pdata,Feed_Override_pdata,Offset_X_pdata,Offset_Y_pdata,Offset_Z_pdata,G54_X_pdata,G54_Y_pdata,G54_Z_pdata,Status_pdata,NC_Line_pdata,CH1,CH2,BendingX,BendingY,Torque,Torque_UCL_3,Torque_UCL_5,BendingX_UCL_3,BendingX_UCL_5,Flute_UCL_3,Flute_UCL_5
2025-10-16 14:52:19.509,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760626339.509000,,2025-10-16 14:52:19.509,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,3.025000,1000.000000,1000.000000,6.050000,6.911730,10.023313,1855.891478,3157.668593,15.418812,25.752150
2025-10-16 14:52:19.637,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760626339.637000,,2025-10-16 14:52:19.637,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,0.000000,-1000.000000,-0.000000,3.025000,6.917462,10.079625,1827.848377,3108.913962,15.418812,25.752150
2025-10-16 14:52:19.717,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760626339.717000,,2025-10-16 14:52:19.717,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,0.000000,0.000000,0.000000,6.889637,10.016062,1801.059581,3062.372029,15.418812,25.752150
2025-10-16 14:52:19.803,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760626339.803000,,2025-10-16 14:52:19.803,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,-0.000000,0.000000,-1000.000000,3.025000,6.890021,10.059839,1775.433677,3017.879657,15.418812,25.752150
2025-10-16 14:52:19.885,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760626339.885000,,2025-10-16 14:52:19.885,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,0.000000,0.000000,3.025000,6.866673,10.003979,1750.888351,2975.290108,15.418812,25.752150
2025-10-16 14:52:19.977,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760626339.977000,,2025-10-16 14:52:19.977,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,0.000000,-0.000000,0.000000,3.025000,6.843054,9.948608,1755.895661,3000.566842,15.418812,25.752150
2025-10-16 14:52:20.069,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760626340.069000,,2025-10-16 14:52:20.069,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,-0.000000,-0.000000,-0.000000,3.025000,6.819267,9.893824,1733.600851,2961.406825,15.418812,25.752150
2025-10-16 14:52:20.173,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760626340.173000,,2025-10-16 14:52:20.173,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,-0.000000,0.000000,0.000000,6.823554,9.939695,1736.205890,2981.395782,15.418812,25.752150
2025-10-16 14:52:20.269,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760626340.269000,,2025-10-16 14:52:20.269,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,-0.000000,-0.000000,-1000.000000,0.000000,6.820686,9.971656,1715.923315,2945.342278,15.418812,25.752150
2025-10-16 14:52:20.373,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760626340.373000,,2025-10-16 14:52:20.373,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,0.000000,0.000000,1000.000000,3.025000,6.803810,9.928016,1696.347768,2910.579613,15.418812,25.752150
2025-10-16 14:52:20.469,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760626340.469000,,2025-10-16 14:52:20.469,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,3.025000,-1000.000000,0.000000,3.025000,6.798370,9.953381,1677.438921,2877.032348,15.418812,25.752150
